itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_cross_resp.rt,enc_keys.rt,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.rt,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,test_pract_keys.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
74,repülőjegy,érvényes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3924.1038721562363,None,3924.1038721562363,None,3924.1038721562363,None,None,3924.1038721562363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3925.1338469712064,None,2,3925.1338469712064,None,3925.1338469712064,None,3925.1338469712064,None,3927.143281044904,None,None,,3927.143281044904,None,3929.1529987566173,None,j,0.5502717266790569,3929.1529987566173,None,,,,,,,1.3423924366943538,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
51,levéltár,régészeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.7455770196393,None,3929.7455770196393,None,3929.7455770196393,None,None,3929.7455770196393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930.7814348349348,None,2,3930.7814348349348,None,3930.7814348349348,None,3930.7814348349348,None,3932.792552387342,None,None,,3932.792552387342,None,3934.8028656770475,None,j,0.40737570775672793,3934.8028656770475,None,,,,,,,1.3528901529498398,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
38,kerékpár,intelligens,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,3935.244254930876,None,3935.244254930876,None,3935.244254930876,None,None,3935.244254930876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.26335757738,None,2,3936.26335757738,None,3936.26335757738,None,3936.26335757738,None,3938.2653576605953,None,None,,3938.2653576605953,None,3940.269341344014,None,4,0.41773036075755954,3940.269341344014,None,,,,,,,1.456803362350911,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
92,újságcikk,botrányos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,3940.7326092892326,None,3940.7326092892326,None,3940.7326092892326,None,None,3940.7326092892326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941.7519815783016,None,None,3941.7519815783016,None,3941.7519815783016,None,3941.7519815783016,None,3943.763973992318,None,2,0.03141912957653403,3943.763973992318,None,3945.7798487013206,None,j,0.7494879276491702,3945.7798487013206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
4,állatkert,nyilvános,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,3946.5514149866067,None,3946.5514149866067,None,3946.5514149866067,None,None,3946.5514149866067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947.5633912282065,None,j,3947.5633912282065,None,3947.5633912282065,None,3947.5633912282065,None,3949.5772870024666,None,None,,3949.5772870024666,None,3951.579398737289,None,j,0.6116703357547522,3951.579398737289,None,,,,,,,1.4216098571196198,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
86,távirat,udvarias,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.218419924844,None,3952.218419924844,None,3952.218419924844,None,None,3952.218419924844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.231634905562,None,2,3953.231634905562,None,3953.231634905562,None,3953.231634905562,None,3955.243925885763,None,None,,3955.243925885763,None,3957.2463066410273,None,4,0.7987613226287067,3957.2463066410273,None,,,,,,,1.7593959756195545,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
25,fejfájás,alapfokú,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0677646026015,None,3958.0677646026015,None,3958.0677646026015,None,None,3958.0677646026015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959.0952386134304,None,None,3959.0952386134304,None,3959.0952386134304,None,3959.0952386134304,None,3961.122866261285,None,j,0.4841414629481733,3961.122866261285,None,3963.141051438637,None,j,1.5058531439863145,3963.141051438637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
99,zeneszerző,nagyszerű,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,3964.6799325486645,None,3964.6799325486645,None,3964.6799325486645,None,None,3964.6799325486645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.698370574042,None,j,3965.698370574042,None,3965.698370574042,None,3965.698370574042,None,3967.7210861840285,None,None,,3967.7210861840285,None,3969.7330944593996,None,j,1.2947073518298566,3969.7330944593996,None,,,,,,,1.9455156894400716,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
119,felajánlás,tömeges,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,3971.053486290388,None,3971.053486290388,None,3971.053486290388,None,None,3971.053486290388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972.0816491809674,None,2,3972.0816491809674,None,3972.0816491809674,None,3972.0816491809674,None,3974.1046170173213,None,None,,3974.1046170173213,None,3976.112456560135,None,j,1.3113350081257522,3976.112456560135,None,,,,,,,1.8062257920391858,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
36,kastély,páratlan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3977.4510743101127,None,3977.4510743101127,None,3977.4510743101127,None,None,3977.4510743101127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978.479522704147,None,2,3978.479522704147,None,3978.479522704147,None,3978.479522704147,None,3980.4995440645143,None,None,,3980.4995440645143,None,3982.5213129702024,None,j,0.48545702127739787,3982.5213129702024,None,,,,,,,1.368220911361277,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
28,gorilla,problémás,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,3983.0375375617296,None,3983.0375375617296,None,3983.0375375617296,None,None,3983.0375375617296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984.0572715518065,None,j,3984.0572715518065,None,3984.0572715518065,None,3984.0572715518065,None,3986.061804161407,None,None,,3986.061804161407,None,3988.0639270925894,None,j,0.5857585109770298,3988.0639270925894,None,,,,,,,1.6723247058689594,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
75,sütemény,születésnapi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,3988.685838874895,None,3988.685838874895,None,3988.685838874895,None,None,3988.685838874895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3989.715443902649,None,2,3989.715443902649,None,3989.715443902649,None,3989.715443902649,None,3991.7435194002464,None,None,,3991.7435194002464,None,3993.7521893307567,None,4,0.6314074355177581,3993.7521893307567,None,,,,,,,1.5231603495776653,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
76,szabadidő,kellemes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,3994.409842611756,None,3994.409842611756,None,3994.409842611756,None,None,3994.409842611756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995.429719354026,None,2,3995.429719354026,None,3995.429719354026,None,3995.429719354026,None,3997.4400817821734,None,None,,3997.4400817821734,None,3999.447883071378,None,4,0.6465929537080228,3999.447883071378,None,,,,,,,1.9657895867712796,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
10,barlang,korlátlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.1187516446225,None,4000.1187516446225,None,4000.1187516446225,None,None,4000.1187516446225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001.148713707924,None,j,4001.148713707924,None,4001.148713707924,None,4001.148713707924,None,4003.1575724193826,None,None,,4003.1575724193826,None,4005.162602639757,None,4,0.9968373742885888,4005.162602639757,None,,,,,,,1.7209229059517384,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
65,novella,tanulságos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,4006.184747552965,None,4006.184747552965,None,4006.184747552965,None,None,4006.184747552965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4007.2036698153242,None,2,4007.2036698153242,None,4007.2036698153242,None,4007.2036698153242,None,4009.2233456471004,None,None,,4009.2233456471004,None,4011.2286013471894,None,j,0.45814100140705705,4011.2286013471894,None,,,,,,,1.382674009539187,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
22,egyenruha,méteres,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4011.7177220261656,None,4011.7177220261656,None,4011.7177220261656,None,None,4011.7177220261656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012.7440677047707,None,j,4012.7440677047707,None,4012.7440677047707,None,4012.7440677047707,None,4014.7495936700143,None,None,,4014.7495936700143,None,4016.756093085278,None,j,0.5283600687980652,4016.756093085278,None,,,,,,,1.5995917730033398,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
40,kesztyű,harcias,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.319262254983,None,4017.319262254983,None,4017.319262254983,None,None,4017.319262254983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.3537009470165,None,j,4018.3537009470165,None,4018.3537009470165,None,4018.3537009470165,None,4020.3621516181156,None,None,,4020.3621516181156,None,4022.3629011441953,None,4,1.0862934421747923,4022.3629011441953,None,,,,,,,1.4894615421071649,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
87,alkatrész,mágneses,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,4023.475677418988,None,4023.475677418988,None,4023.475677418988,None,None,4023.475677418988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4024.5181288849562,None,None,4024.5181288849562,None,4024.5181288849562,None,4024.5181288849562,None,4026.531611020211,None,j,0.15587463416159153,4026.531611020211,None,4028.545710814651,None,j,1.5033641583286226,4028.545710814651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
113,védőoltás,hatékony,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,4030.075831802562,None,4030.075831802562,None,4030.075831802562,None,None,4030.075831802562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031.1026738481596,None,None,4031.1026738481596,None,4031.1026738481596,None,4031.1026738481596,None,4033.108303378336,None,j,0.10787854343652725,4033.108303378336,None,4035.1151225087233,None,4,1.1052032643929124,4035.1151225087233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
89,törmelék,építkezési,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,4036.251892008353,None,4036.251892008353,None,4036.251892008353,None,None,4036.251892008353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037.280536958948,None,2,4037.280536958948,None,4037.280536958948,None,4037.280536958948,None,4039.307652689982,None,None,,4039.307652689982,None,4041.3121430031024,None,j,0.6430061152204871,4041.3121430031024,None,,,,,,,1.252511222846806,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
59,műalkotás,korabeli,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,4041.9845824702643,None,4041.9845824702643,None,4041.9845824702643,None,None,4041.9845824702643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4042.9987018583342,None,2,4042.9987018583342,None,4042.9987018583342,None,4042.9987018583342,None,4045.0267493654974,None,None,,4045.0267493654974,None,4047.0302217537537,None,j,0.3411169988103211,4047.0302217537537,None,,,,,,,1.3875518371351063,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
20,díszlet,császári,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,4047.401712588966,None,4047.401712588966,None,4047.401712588966,None,None,4047.401712588966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.4165976750664,None,j,4048.4165976750664,None,4048.4165976750664,None,4048.4165976750664,None,4050.425340692047,None,None,,4050.425340692047,None,4052.4300421788357,None,j,0.5490581789053977,4052.4300421788357,None,,,,,,,1.3583526727743447,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
2,albérlet,munkaügyi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,4053.002897337079,None,4053.002897337079,None,4053.002897337079,None,None,4053.002897337079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054.035626737401,None,j,4054.035626737401,None,4054.035626737401,None,4054.035626737401,None,4056.0609311661683,None,None,,4056.0609311661683,None,4058.062223709654,None,j,0.5739903328940272,4058.062223709654,None,,,,,,,1.8444201997481287,,,,,,,,,,,,,,,,,,,,,,,954830,29,2022_Jun_15_0830,encoding_smst,2021.1.2,60.05629522822295,
