itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.rt,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_cross_resp.rt,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,test_pract_keys.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
48,költészet,mágikus,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,4582.125965829124,None,4582.125965829124,None,4582.125965829124,None,None,4582.125965829124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583.142273740028,None,j,4583.142273740028,None,4583.142273740028,None,4583.142273740028,None,4585.151460857363,None,None,4585.151460857363,None,4587.155863458407,None,2,0.8885973381111398,4587.155863458407,None,,,,,,,1.909439716488123,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
54,mellény,sportos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,4588.073203660431,None,4588.073203660431,None,4588.073203660431,None,None,4588.073203660431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589.1092116246,None,None,4589.1092116246,None,4589.1092116246,None,4589.1092116246,None,4591.122656103224,None,2,4591.122656103224,None,4593.126132839359,None,j,1.6510615256847814,4593.126132839359,None,,,,,,,,0.01461603818461299,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
51,sorrend,szabályos,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,4594.809290184756,None,4594.809290184756,None,4594.809290184756,None,None,4594.809290184756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595.846290880116,None,None,4595.846290880116,None,4595.846290880116,None,4595.846290880116,None,4597.854098063894,None,None,4597.854098063894,None,4599.853295979439,None,4,1.6938422677339986,4599.853295979439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
89,törmelék,baleseti,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,4601.575560774887,None,4601.575560774887,None,4601.575560774887,None,None,4601.575560774887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602.59006951598,None,None,4602.59006951598,None,4602.59006951598,None,4602.59006951598,None,4604.603555047419,None,None,4604.603555047419,None,4606.603288515238,None,2,1.910957736778073,4606.603288515238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
53,matrica,fizetős,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,4608.541502196342,None,4608.541502196342,None,4608.541502196342,None,None,4608.541502196342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609.578919328749,None,None,4609.578919328749,None,4609.578919328749,None,4609.578919328749,None,4611.592306582257,None,j,4611.592306582257,None,4613.597734258976,None,2,1.7482005192432553,4613.597734258976,None,,,,,,,,0.3166660030838102,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
13,bölcsőde,kicsiny,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,4615.376502936473,None,4615.376502936473,None,4615.376502936473,None,None,4615.376502936473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616.4114587673685,None,None,4616.4114587673685,None,4616.4114587673685,None,4616.4114587673685,None,4618.414830694557,None,j,4618.414830694557,None,4620.4248799205525,None,j,1.198022810393013,4620.4248799205525,None,,,,,,,,0.03011346748098731,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
61,műemlék,természeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,4621.656311928993,None,4621.656311928993,None,4621.656311928993,None,None,4621.656311928993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622.679459795007,None,None,4622.679459795007,None,4622.679459795007,None,4622.679459795007,None,4624.696919050068,None,j,4624.696919050068,None,4626.70422986825,None,2,1.3285349253565073,4626.70422986825,None,,,,,,,,0.0529276238521561,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
15,csengőhang,változatos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.063179003773,None,4628.063179003773,None,4628.063179003773,None,None,4628.063179003773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.076326471637,None,j,4629.076326471637,None,4629.076326471637,None,4629.076326471637,None,4631.083765735268,None,None,4631.083765735268,None,4633.094807381509,None,2,1.682902631466277,4633.094807381509,None,,,,,,,1.3813754676375538,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
9,barátnő,tehetős,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.805798209272,None,4634.805798209272,None,4634.805798209272,None,None,4634.805798209272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.842283567763,None,2,4635.842283567763,None,4635.842283567763,None,4635.842283567763,None,4637.852712532156,None,None,4637.852712532156,None,4639.852929925313,None,4,1.3936673579737544,4639.852929925313,None,,,,,,,1.7483015961479396,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
40,kesztyű,férfias,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4641.27578208677,None,4641.27578208677,None,4641.27578208677,None,None,4641.27578208677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642.288529911893,None,None,4642.288529911893,None,4642.288529911893,None,4642.288529911893,None,4644.301025511115,None,2,4644.301025511115,None,4646.310497510014,None,j,1.25237390876282,4646.310497510014,None,,,,,,,,0.12365163350477815,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
16,csillagász,szemfüles,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,4647.598596989643,None,4647.598596989643,None,4647.598596989643,None,None,4647.598596989643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648.634270622511,None,None,4648.634270622511,None,4648.634270622511,None,4648.634270622511,None,4650.655076302122,None,None,4650.655076302122,None,4652.654750989866,None,4,0.8919723752187565,4652.654750989866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
99,államférfi,diszkrét,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,4653.578103560023,None,4653.578103560023,None,4653.578103560023,None,None,4653.578103560023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4654.588952382444,None,2,4654.588952382444,None,4654.588952382444,None,4654.588952382444,None,4656.591299233725,None,None,4656.591299233725,None,4658.603070500074,None,j,0.6093279409687966,4658.603070500074,None,,,,,,,1.7107202525949106,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
67,oroszlán,nyugodt,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,4659.241191376932,None,4659.241191376932,None,4659.241191376932,None,None,4659.241191376932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660.25352649705,None,None,4660.25352649705,None,4660.25352649705,None,4660.25352649705,None,4662.2642216825625,None,2,4662.2642216825625,None,4664.270022255601,None,j,0.9001502781175077,4664.270022255601,None,,,,,,,,0.741986308246851,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
25,fejfájás,borzalmas,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.207821987569,None,4665.207821987569,None,4665.207821987569,None,None,4665.207821987569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.215362328221,None,2,4666.215362328221,None,4666.215362328221,None,4666.215362328221,None,4668.222574868472,None,None,4668.222574868472,None,4670.231476171291,None,j,1.040125683764927,4670.231476171291,None,,,,,,,1.8568815676262602,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
120,áramlat,kulturális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,4671.310416959459,None,4671.310416959459,None,4671.310416959459,None,None,4671.310416959459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672.327219991945,None,None,4672.327219991945,None,4672.327219991945,None,4672.327219991945,None,4674.350717117661,None,2,4674.350717117661,None,4676.352836312493,None,j,0.5881667813519016,4676.352836312493,None,,,,,,,,0.12843148480169475,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
43,kolbász,tonnányi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,4676.975286218803,None,4676.975286218803,None,4676.975286218803,None,None,4676.975286218803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4677.99872829637,None,None,4677.99872829637,None,4677.99872829637,None,4677.99872829637,None,4680.001851418754,None,2,4680.001851418754,None,4682.001854528789,None,j,0.49858896574005485,4682.001854528789,None,,,,,,,,0.01915641489904374,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
115,villany,infravörös,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,4682.523196382797,None,4682.523196382797,None,4682.523196382797,None,None,4682.523196382797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683.541067098849,None,None,4683.541067098849,None,4683.541067098849,None,4683.541067098849,None,4685.564702622243,None,j,4685.564702622243,None,4687.567723734537,None,j,1.9025699048070237,4687.567723734537,None,,,,,,,,0.5073699093190953,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
96,ventilátor,műszaki,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.499610309489,None,4689.499610309489,None,4689.499610309489,None,None,4689.499610309489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.516677696956,None,None,4690.516677696956,None,4690.516677696956,None,4690.516677696956,None,4692.525677588768,None,None,4692.525677588768,None,4694.531303065363,None,4,1.1778015110176057,4694.531303065363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
72,professzor,közgazdasági,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.750171053223,None,4695.750171053223,None,4695.750171053223,None,None,4695.750171053223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4696.775504669407,None,2,4696.775504669407,None,4696.775504669407,None,4696.775504669407,None,4698.791109706741,None,None,4698.791109706741,None,4700.78849974426,None,4,2.290440421900712,4700.78849974426,None,,,,,,,1.7082272284897044,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
63,nagymama,kedvenc,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.104731272091,None,4703.104731272091,None,4703.104731272091,None,None,4703.104731272091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704.125296544167,None,None,4704.125296544167,None,4704.125296544167,None,4704.125296544167,None,4706.133357819868,None,j,4706.133357819868,None,4708.136987570906,None,2,1.3587329863803461,4708.136987570906,None,,,,,,,,0.13935246062465012,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
87,telefonszám,doktori,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,4709.525242491392,None,4709.525242491392,None,4709.525242491392,None,None,4709.525242491392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710.55890640337,None,2,4710.55890640337,None,4710.55890640337,None,4710.55890640337,None,4712.583121019881,None,None,4712.583121019881,None,4714.587606659508,None,4,1.0489162685116753,4714.587606659508,None,,,,,,,1.8707813590299338,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
90,mozdulat,harmonikus,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,4715.6809778152965,None,4715.6809778152965,None,4715.6809778152965,None,None,4715.6809778152965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716.692531066365,None,None,4716.692531066365,None,4716.692531066365,None,4716.692531066365,None,4718.69884604332,None,None,4718.69884604332,None,4720.706864400068,None,2,1.1576281065354124,4720.706864400068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
44,kollégium,főiskolai,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,4721.901582460734,None,4721.901582460734,None,4721.901582460734,None,None,4721.901582460734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4722.929073836538,None,j,4722.929073836538,None,4722.929073836538,None,4722.929073836538,None,4724.943681166507,None,None,4724.943681166507,None,4726.949840018526,None,2,2.3138125230325386,4726.949840018526,None,,,,,,,1.7722845133394003,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
64,napsütés,felhőtlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.304982751608,None,4729.304982751608,None,4729.304982751608,None,None,4729.304982751608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730.327685878961,None,None,4730.327685878961,None,4730.327685878961,None,4730.327685878961,None,4732.332960851723,None,None,4732.332960851723,None,4734.337460175622,None,4,3.459759555058554,4734.337460175622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851046,16,2022_May_09_0903,encoding_smst,2021.1.2,49.982931612429574,
