itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,734.7556144464761,None,735.7610778990202,None,735.7610778990202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
10,málna,dominó,,,,,,,,,2,0,2,0,0,6,6,9,,,,,,,,,,,,,741.7420259467326,None,742.7523202649318,None,742.7523202649318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
2,kötény,tisztás,,,,,,,,,2,0,2,0,0,7,7,1,,,,,,,,,,,,,748.7563247857615,None,749.7479910529219,None,749.7479910529219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,8,8,3,,,,,,,,,,,,,755.7420987221412,None,756.7513766707852,None,756.7513766707852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,9,9,0,,,,,,,,,,,,,762.741817261558,None,763.7563285175711,None,763.7563285175711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
6,menta,triatlon,,,,,,,,,2,0,2,0,,,,,0,0,0,5,,,,,,,,,777.358266835101,None,,,,,,,,,,,triatlon,778.3478518463671,None,4,778.3478518463671,None,778.3478518463671,None,778.3478518463671,None,menta,780.3283651070669,None,780.3283651070669,None,down,1.9357771398499608,780.3283651070669,None,782.3063669893891,None,4,1.7081010374240577,782.3063669893891,None,1.9412206886336207,,,,,,,773.3348188046366,None,769.7409710125066,None,u,2.2833593441173434,769.7409710125066,None,772.0510221854784,None,4,1.2505742735229433,772.0510221854784,None,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,,,,,0,1,1,0,,,,,,,,,784.0441613802686,None,,,,,,,,,,,kirakó,785.0757711566985,None,4,785.0757711566985,None,785.0757711566985,None,785.0757711566985,None,bagoly,787.1162365344353,None,787.1162365344353,None,down,2.171891784761101,787.1162365344353,None,789.3077497244813,None,4,1.1183364507742226,789.3077497244813,None,2.0094098155386746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
8,szalvéta,puska,,,,,,,,,2,0,2,0,,,,,0,2,2,7,,,,,,,,,790.4599902471527,None,,,,,,,,,,,szalvéta,791.4795510061085,None,4,791.4795510061085,None,791.4795510061085,None,791.4795510061085,None,puska,793.8644101480022,None,793.8644101480022,None,down,2.575536968652159,793.8644101480022,None,796.4840764631517,None,4,1.0962148634716868,796.4840764631517,None,2.351521413307637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,,,,,0,3,3,6,,,,,,,,,797.6184247764759,None,,,,,,,,,,,csavarhúzó,798.6394677930512,None,4,798.6394677930512,None,798.6394677930512,None,798.6394677930512,None, hering,800.8802428715862,None,800.8802428715862,None,down,1.7677530334331095,800.8802428715862,None,802.6779427290894,None,4,0.9390296470373869,802.6779427290894,None,2.197509086225182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
2,kötény,tisztás,,,,,,,,,2,0,2,0,,,,,0,4,4,1,,,,,,,,,803.6539059630595,None,,,,,,,,,,,tisztás,804.6706741941161,None,4,804.6706741941161,None,804.6706741941161,None,804.6706741941161,None, ,813.0670013930649,None,813.0670013930649,None,down,1.3731985720805824,813.0670013930649,None,814.486991527956,None,4,1.3368282178416848,814.486991527956,None,8.35845188377425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
9,szilva,kecske,,,,,,,,,2,0,2,0,,,,,0,5,5,8,,,,,,,,,815.8554481822066,None,,,,,,,,,,,kecske,816.8750963346101,None,4,816.8750963346101,None,816.8750963346101,None,816.8750963346101,None,szilva,818.9870101879351,None,818.9870101879351,None,down,1.6127398870885372,818.9870101879351,None,820.6532600023784,None,4,3.8786959243007004,820.6532600023784,None,2.072004555724561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
4,mocsár,ananász,,,,,,,,,2,0,2,0,,,,,0,6,6,3,,,,,,,,,824.5606518825516,None,,,,,,,,,,,mocsár,825.5916197411716,None,4,825.5916197411716,None,825.5916197411716,None,825.5916197411716,None,ananász,827.3517440939322,None,827.3517440939322,None,down,1.6641704239882529,827.3517440939322,None,829.0534520801157,None,4,1.027099248021841,829.0534520801157,None,1.7140241577289999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
5,karton,hentes,,,,,,,,,2,0,2,0,,,,,0,7,7,4,,,,,,,,,830.1221437933855,None,,,,,,,,,,,karton,831.1362712676637,None,4,831.1362712676637,None,831.1362712676637,None,831.1362712676637,None, ,838.5056236214004,None,838.5056236214004,None,down,1.2938676346093416,838.5056236214004,None,839.8412081240676,None,4,1.227289521601051,839.8412081240676,None,7.3362814681604505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
3,fogó,limonádé,,,,,,,,,2,0,2,0,,,,,0,8,8,2,,,,,,,,,841.1090905359015,None,,,,,,,,,,,fogó,842.1339828809723,None,4,842.1339828809723,None,842.1339828809723,None,842.1339828809723,None,limonádé,847.3504823404364,None,847.3504823404364,None,down,3.7929989928379655,847.3504823404364,None,851.2034888099879,None,4,1.5490081063471735,851.2034888099879,None,5.180447886697948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
10,málna,dominó,,,,,,,,,2,0,2,0,,,,,0,9,9,9,,,,,,,,,852.7827065410092,None,,,,,,,,,,,dominó,853.8018617476337,None,4,853.8018617476337,None,853.8018617476337,None,853.8018617476337,None,málna,855.4979025716893,None,855.4979025716893,None,down,2.141424335539341,855.4979025716893,None,857.6871220883913,None,4,1.429477079771459,857.6871220883913,None,1.6683752331882715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34.41406421549618,859.1678878860548,None,859.1678878860548,None,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
6,menta,triatlon,,,,,,,,,3,0,3,0,0,0,0,5,,,,,,,,,,,,,897.6442855964415,None,898.6347871441394,None,898.6347871441394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.6149082253687,None,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
4,mocsár,ananász,,,,,,,,,3,0,3,0,0,1,1,3,,,,,,,,,,,,,904.6243581604213,None,905.6354480329901,None,905.6354480329901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
9,szilva,kecske,,,,,,,,,3,0,3,0,0,2,2,8,,,,,,,,,,,,,911.6230600187555,None,912.6352782235481,None,912.6352782235481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
5,karton,hentes,,,,,,,,,3,0,3,0,0,3,3,4,,,,,,,,,,,,,918.6236932282336,None,919.6355621726252,None,919.6355621726252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,0,4,4,6,,,,,,,,,,,,,925.613317115698,None,926.6354539422318,None,926.6354539422318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
3,fogó,limonádé,,,,,,,,,3,0,3,0,0,5,5,2,,,,,,,,,,,,,932.6243251934648,None,933.63138442114,None,933.63138442114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
2,kötény,tisztás,,,,,,,,,3,0,3,0,0,6,6,1,,,,,,,,,,,,,939.6209246474318,None,940.6306812353432,None,940.6306812353432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
10,málna,dominó,,,,,,,,,3,0,3,0,0,7,7,9,,,,,,,,,,,,,946.6243009353057,None,947.6256230240688,None,947.6256230240688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
8,szalvéta,puska,,,,,,,,,3,0,3,0,0,8,8,7,,,,,,,,,,,,,953.6241759103723,None,954.6415375419892,None,954.6415375419892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,0,9,9,0,,,,,,,,,,,,,960.6118488535285,None,961.6260792706162,None,961.6260792706162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,,,,,0,0,0,0,,,,,,,,,976.512326435186,None,,,,,,,,,,,kirakó,977.5035010012798,None,4,977.5035010012798,None,977.5035010012798,None,977.5035010012798,None, bagoly,979.7728494983166,None,979.7728494983166,None,down,1.8810944072902203,979.7728494983166,None,981.6872393377125,None,4,0.9707439211197197,981.6872393377125,None,2.228318331297487,,,,,,,972.48776344629,None,967.623257196974,None,u,1.7591882226988673,967.623257196974,None,969.4111205381341,None,4,3.0479003014042974,969.4111205381341,None,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
8,szalvéta,puska,,,,,,,,,3,0,3,0,,,,,0,1,1,7,,,,,,,,,982.6924863299355,None,,,,,,,,,,,szalvéta,983.7103387298994,None,4,983.7103387298994,None,983.7103387298994,None,983.7103387298994,None,puska,986.9573948970065,None,986.9573948970065,None,down,1.7205077116377652,986.9573948970065,None,988.7082413015887,None,4,0.773501368239522,988.7082413015887,None,3.213509130757302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
10,málna,dominó,,,,,,,,,3,0,3,0,,,,,0,2,2,9,,,,,,,,,989.523769300431,None,,,,,,,,,,,dominó,990.5404818612151,None,4,990.5404818612151,None,990.5404818612151,None,990.5404818612151,None, ,1001.1121156970039,None,1001.1121156970039,None,down,1.7735352679155767,1001.1121156970039,None,1002.9181682583876,None,4,3.3354790713638067,1002.9181682583876,None,10.5351536963135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
5,karton,hentes,,,,,,,,,3,0,3,0,,,,,0,3,3,4,,,,,,,,,1006.2987261791714,None,,,,,,,,,,,karton,1007.326541364193,None,4,1007.326541364193,None,1007.326541364193,None,1007.326541364193,None,hentes,1010.343106508255,None,1010.343106508255,None,down,1.4703688472509384,1010.343106508255,None,1011.8568589081988,None,4,1.1738809826783836,1011.8568589081988,None,2.9850716842338443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
2,kötény,tisztás,,,,,,,,,3,0,3,0,,,,,0,4,4,1,,,,,,,,,1013.0578444260173,None,,,,,,,,,,,tisztás,1014.0735014304519,None,4,1014.0735014304519,None,1014.0735014304519,None,1014.0735014304519,None,kötény,1016.1013875249773,None,1016.1013875249773,None,down,2.0481397761031985,1016.1013875249773,None,1018.17453440791,None,4,1.0188451330177486,1018.17453440791,None,1.9860519766807556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
4,mocsár,ananász,,,,,,,,,3,0,3,0,,,,,0,5,5,3,,,,,,,,,1019.2244148878381,None,,,,,,,,,,,mocsár,1020.2452688124031,None,4,1020.2452688124031,None,1020.2452688124031,None,1020.2452688124031,None,ananász,1021.8409509216435,None,1021.8409509216435,None,down,1.6685170521959662,1021.8409509216435,None,1023.5456563890912,None,4,0.8010273170657456,1023.5456563890912,None,1.5481802076101303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
9,szilva,kecske,,,,,,,,,3,0,3,0,,,,,0,6,6,8,,,,,,,,,1024.3813457009383,None,,,,,,,,,,,kecske,1025.4017427568324,None,4,1025.4017427568324,None,1025.4017427568324,None,1025.4017427568324,None,szilva,1026.9388623256236,None,1026.9388623256236,None,down,1.5945596862584352,1026.9388623256236,None,1028.5661243544891,None,4,0.8323599863797426,1028.5661243544891,None,1.495578108355403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
6,menta,triatlon,,,,,,,,,3,0,3,0,,,,,0,7,7,5,,,,,,,,,1029.4290457139723,None,,,,,,,,,,,triatlon,1030.4525929554366,None,4,1030.4525929554366,None,1030.4525929554366,None,1030.4525929554366,None,menta,1032.0691865249537,None,1032.0691865249537,None,down,1.3285349165089428,1032.0691865249537,None,1033.4290062161162,None,4,0.7903877818025649,1033.4290062161162,None,1.585826932452619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,,,,,0,8,8,6,,,,,,,,,1034.241394603625,None,,,,,,,,,,,csavarhúzó,1035.2637960966676,None,4,1035.2637960966676,None,1035.2637960966676,None,1035.2637960966676,None,hering,1036.7102678203955,None,1036.7102678203955,None,down,1.5990462671034038,1036.7102678203955,None,1038.3364183115773,None,4,0.4557624231092632,1038.3364183115773,None,1.4174215313978493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
3,fogó,limonádé,,,,,,,,,3,0,3,0,,,,,0,9,9,2,,,,,,,,,1038.8244439358823,None,,,,,,,,,,,fogó,1039.8406113022938,None,4,1039.8406113022938,None,1039.8406113022938,None,1039.8406113022938,None,limonádé,1041.5044592125341,None,1041.5044592125341,None,down,2.292787197511643,1041.5044592125341,None,1043.8260412658565,None,4,0.6621852689422667,1043.8260412658565,None,1.6368817733600736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9.505922187585384,1044.5290732067078,None,1044.5290732067078,None,,,357990,2022_Jun_29_1246,palt,2021.1.2,59.86464499308047,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.0932655879296,None,,,,,,
