itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,6,6,3,,,,,,,,,,,,,683.900696532568,None,684.9155617605429,None,684.9155617605429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
5,karton,hentes,,,,,,,,,2,0,2,0,0,7,7,4,,,,,,,,,,,,,690.9100796303246,None,691.9141802648082,None,691.9141802648082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,697.8986535237636,None,698.9146066561807,None,698.9146066561807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,9,9,0,,,,,,,,,,,,,704.8991274994332,None,705.9138922719285,None,705.9138922719285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,721.5816282862797,None,,,,,,,,,,,kirakó,722.5839639529586,None,4,722.5839639529586,None,722.5839639529586,None,722.5839639529586,None,bagoly,723.7207808403764,None,723.7207808403764,None,down,3.2179873706772923,723.7207808403764,None,726.9705914368387,None,4,0.6743069817312062,726.9705914368387,None,1.0929511380381882,,,,,,,717.5590550471097,None,711.8985213455744,None,u,3.9204825221095234,711.8985213455744,None,715.853668458527,None,4,1.6742836562916636,715.853668458527,None,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
4,mocsár,ananász,,,,,,,,,2,0,2,0,,,,,0,1,1,3,,,,,,,,,727.6681639605667,None,,,,,,,,,,,ananász,728.6839407517109,None,4,728.6839407517109,None,728.6839407517109,None,728.6839407517109,None, mocsár,729.5864187355619,None,729.5864187355619,None,down,1.864294964587316,729.5864187355619,None,731.496541284956,None,4,0.5643113856203854,731.496541284956,None,0.8651682736817747,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
6,menta,triatlon,,,,,,,,,2,0,2,0,,,,,0,2,2,5,,,,,,,,,732.0925630007405,None,,,,,,,,,,,menta,733.114537861431,None,4,733.114537861431,None,733.114537861431,None,733.114537861431,None,triatlon,734.4037344541866,None,734.4037344541866,None,down,2.3433140839915723,734.4037344541866,None,736.7686987069901,None,4,0.6830997874494642,736.7686987069901,None,1.2391775592695922,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
9,szilva,kecske,,,,,,,,,2,0,2,0,,,,,0,3,3,8,,,,,,,,,737.4849260859191,None,,,,,,,,,,,szilva,738.5026911483146,None,4,738.5026911483146,None,738.5026911483146,None,738.5026911483146,None, kecske,739.288949341746,None,739.288949341746,None,down,2.561666266527027,739.288949341746,None,741.8846572509501,None,4,0.5440741241909564,741.8846572509501,None,0.7562077105976641,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,,,,,0,4,4,6,,,,,,,,,742.4606127594598,None,,,,,,,,,,,csavarhúzó,743.4824193650857,None,4,743.4824193650857,None,743.4824193650857,None,743.4824193650857,None, hering,749.0662931257393,None,749.0662931257393,None,down,4.9764660585206,749.0662931257393,None,754.0688505407888,None,4,1.4440603153780103,754.0688505407888,None,5.537236623233184,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
8,szalvéta,puska,,,,,,,,,2,0,2,0,,,,,0,5,5,7,,,,,,,,,755.5520579991862,None,,,,,,,,,,,szalvéta,756.5712499641813,None,4,756.5712499641813,None,756.5712499641813,None,756.5712499641813,None, puska,757.5145324498881,None,757.5145324498881,None,down,2.2560969919431955,757.5145324498881,None,759.8030190125573,None,4,0.6514516589231789,759.8030190125573,None,0.9056847826577723,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
5,karton,hentes,,,,,,,,,2,0,2,0,,,,,0,6,6,4,,,,,,,,,760.489492920693,None,,,,,,,,,,,karton,761.512293195352,None,4,761.512293195352,None,761.512293195352,None,761.512293195352,None, hentes,762.4538968624547,None,762.4538968624547,None,down,1.7488032428082079,762.4538968624547,None,764.2349170667585,None,4,0.6126599977724254,764.2349170667585,None,0.8965305862948298,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
10,málna,dominó,,,,,,,,,2,0,2,0,,,,,0,7,7,9,,,,,,,,,764.8762413866352,None,,,,,,,,,,,dominó,765.8953272979707,None,4,765.8953272979707,None,765.8953272979707,None,765.8953272979707,None, málna,766.914449597476,None,766.914449597476,None,down,3.352077032905072,766.914449597476,None,770.2850104311947,None,4,0.58535913284868,770.2850104311947,None,0.9721060434821993,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
3,fogó,limonádé,,,,,,,,,2,0,2,0,,,,,0,8,8,2,,,,,,,,,770.9015166594181,None,,,,,,,,,,,fogó,771.9318346085493,None,4,771.9318346085493,None,771.9318346085493,None,771.9318346085493,None,limonádé,772.8731045643799,None,772.8731045643799,None,down,2.625366833526641,772.8731045643799,None,775.530126368627,None,4,0.7544100871309638,775.530126368627,None,0.8975485141854733,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
2,kötény,tisztás,,,,,,,,,2,0,2,0,,,,,0,9,9,1,,,,,,,,,776.3254205754492,None,,,,,,,,,,,tisztás,777.3447898149025,None,None,777.3447898149025,None,777.3447898149025,None,777.3447898149025,None, ,792.333241793327,None,792.333241793327,None,down,2.33307011728175,792.333241793327,None,794.7252226502169,None,4,1.3450575922615826,794.7252226502169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14.094048683997244,796.1442477907985,None,796.1442477907985,None,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
2,kötény,tisztás,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,814.281909374753,None,815.2828750533517,None,815.2828750533517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.2690660068765,None,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
5,karton,hentes,,,,,,,,,3,0,3,0,0,1,1,4,,,,,,,,,,,,,821.2796583021991,None,822.293007057393,None,822.293007057393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
3,fogó,limonádé,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,828.2665263193194,None,829.2810556590557,None,829.2810556590557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
10,málna,dominó,,,,,,,,,3,0,3,0,0,3,3,9,,,,,,,,,,,,,835.2647856099065,None,836.2810547261033,None,836.2810547261033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
9,szilva,kecske,,,,,,,,,3,0,3,0,0,4,4,8,,,,,,,,,,,,,842.2649523101281,None,843.2835210158955,None,843.2835210158955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,0,5,5,0,,,,,,,,,,,,,849.2791364314035,None,850.2815470509231,None,850.2815470509231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,856.2647019489668,None,857.2814742752817,None,857.2814742752817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
6,menta,triatlon,,,,,,,,,3,0,3,0,0,7,7,5,,,,,,,,,,,,,863.2781726191752,None,864.2913148652297,None,864.2913148652297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
4,mocsár,ananász,,,,,,,,,3,0,3,0,0,8,8,3,,,,,,,,,,,,,870.2645980725065,None,871.2810705874581,None,871.2810705874581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
8,szalvéta,puska,,,,,,,,,3,0,3,0,0,9,9,7,,,,,,,,,,,,,877.2648036484607,None,878.2802852934692,None,878.2802852934692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
9,szilva,kecske,,,,,,,,,3,0,3,0,,,,,0,0,0,8,,,,,,,,,891.9999483725987,None,,,,,,,,,,,szilva,892.9938146816567,None,4,892.9938146816567,None,892.9938146816567,None,892.9938146816567,None,kecske,893.9812944505829,None,893.9812944505829,None,down,2.764211178990081,893.9812944505829,None,896.7920286275912,None,4,0.6064637943636626,896.7920286275912,None,0.9566831791307777,,,,,,,887.9742236940656,None,884.2788257349748,None,u,1.826783410506323,884.2788257349748,None,886.1486143369693,None,4,1.7829167284071445,886.1486143369693,None,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
10,málna,dominó,,,,,,,,,3,0,3,0,,,,,0,1,1,9,,,,,,,,,897.4305000752211,None,,,,,,,,,,,dominó,898.4494845981244,None,4,898.4494845981244,None,898.4494845981244,None,898.4494845981244,None,málna,900.0123924068175,None,900.0123924068175,None,down,1.8854360138066113,900.0123924068175,None,901.9307395510841,None,4,0.5767292950768024,901.9307395510841,None,1.5371700676623732,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
3,fogó,limonádé,,,,,,,,,3,0,3,0,,,,,0,2,2,2,,,,,,,,,902.533346851822,None,,,,,,,,,,,fogó,903.5483371047303,None,4,903.5483371047303,None,903.5483371047303,None,903.5483371047303,None,limonádé,904.251915495377,None,904.251915495377,None,down,2.8614962075371295,904.251915495377,None,907.1410966622643,None,4,0.5173224986065179,907.1410966622643,None,0.6730725928209722,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
2,kötény,tisztás,,,,,,,,,3,0,3,0,,,,,0,3,3,1,,,,,,,,,907.6911719883792,None,,,,,,,,,,,tisztás,908.7104146475904,None,4,908.7104146475904,None,908.7104146475904,None,908.7104146475904,None, kötény,916.2286897625308,None,916.2286897625308,None,down,2.1966566066257656,916.2286897625308,None,918.4586437705439,None,4,0.7416886342689395,918.4586437705439,None,7.478927683318034,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
8,szalvéta,puska,,,,,,,,,3,0,3,0,,,,,0,4,4,7,,,,,,,,,919.2390730606858,None,,,,,,,,,,,szalvéta,920.2603214075789,None,4,920.2603214075789,None,920.2603214075789,None,920.2603214075789,None,puska,920.9112278702669,None,920.9112278702669,None,down,2.4103856617584825,920.9112278702669,None,923.3580045257695,None,4,0.4572308633942157,923.3580045257695,None,0.6112480233423412,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
4,mocsár,ananász,,,,,,,,,3,0,3,0,,,,,0,5,5,3,,,,,,,,,923.8606132571585,None,,,,,,,,,,,ananász,924.8770329006948,None,4,924.8770329006948,None,924.8770329006948,None,924.8770329006948,None,mocsár,925.4285491248593,None,925.4285491248593,None,down,1.8445773967541754,925.4285491248593,None,927.308447338175,None,4,0.545736770844087,927.308447338175,None,0.5145159664098173,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,,,,,0,6,6,6,,,,,,,,,927.8753124070354,None,,,,,,,,,,,csavarhúzó,928.9058611239307,None,4,928.9058611239307,None,928.9058611239307,None,928.9058611239307,None, hering,932.496352503309,None,932.496352503309,None,down,2.0888520588632673,932.496352503309,None,934.617683702847,None,4,0.4863623189739883,934.617683702847,None,3.5453837770037353,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
6,menta,triatlon,,,,,,,,,3,0,3,0,,,,,0,7,7,5,,,,,,,,,935.1370831099339,None,,,,,,,,,,,menta,936.1602681009099,None,4,936.1602681009099,None,936.1602681009099,None,936.1602681009099,None,triatlon,937.3934419702273,None,937.3934419702273,None,down,2.855641179252416,937.3934419702273,None,940.2768763396889,None,4,0.5174263752996922,940.2768763396889,None,1.194747020257637,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
5,karton,hentes,,,,,,,,,3,0,3,0,,,,,0,8,8,4,,,,,,,,,940.8224840420298,None,,,,,,,,,,,karton,941.8434621235356,None,4,941.8434621235356,None,941.8434621235356,None,941.8434621235356,None,hentes,942.7133082619403,None,942.7133082619403,None,down,1.8237075458746403,942.7133082619403,None,944.578496129252,None,4,0.5886614110786468,944.578496129252,None,0.8266092464327812,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,,,,,0,9,9,0,,,,,,,,,945.207542803837,None,,,,,,,,,,,kirakó,946.2290866081603,None,4,946.2290866081603,None,946.2290866081603,None,946.2290866081603,None,bagoly,947.0655028556939,None,947.0655028556939,None,down,2.0159316728822887,947.0655028556939,None,949.1133429703768,None,4,0.6080185209866613,949.1133429703768,None,0.7918445111718029,,,,,,,,,,,,,,,,,,,,,,,,,,,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.901955180102959,949.7740816257428,None,949.7740816257428,None,093503,2022_Apr_22_1418,palt,2021.1.2,51.931022511869465,
