itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.rt,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,enc_cross_resp.rt,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,test_pract_keys.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
28,követelés,eredményes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.9352491605096,None,2238.9352491605096,None,2238.9352491605096,None,None,2238.9352491605096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.9645115500316,None,j,2239.9645115500316,None,2239.9645115500316,None,2239.9645115500316,None,2241.9767935494892,None,None,2241.9767935494892,None,2243.9836220312864,None,j,0.4951868469361216,2243.9836220312864,None,,,,,,,1.0146860878448933,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
60,műanyag,népművészeti,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.5247823258396,None,2244.5247823258396,None,2244.5247823258396,None,None,2244.5247823258396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.5360635027755,None,j,2245.5360635027755,None,2245.5360635027755,None,2245.5360635027755,None,2247.5576626663096,None,None,2247.5576626663096,None,2249.5671375112142,None,j,0.521054900251329,2249.5671375112142,None,,,,,,,0.9557349169626832,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
116,hazugság,kisebbik,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.1287372221705,None,2250.1287372221705,None,2250.1287372221705,None,None,2250.1287372221705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.147024777252,None,j,2251.147024777252,None,2251.147024777252,None,2251.147024777252,None,2253.158052483108,None,None,2253.158052483108,None,2255.1672990487423,None,j,0.5275076851248741,2255.1672990487423,None,,,,,,,0.8768742869142443,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
10,barlang,lakatlan,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.7261662471574,None,2255.7261662471574,None,2255.7261662471574,None,None,2255.7261662471574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.7471822714433,None,2,2256.7471822714433,None,2256.7471822714433,None,2256.7471822714433,None,2258.7545786530245,None,None,2258.7545786530245,None,2260.762249654392,None,j,0.5654260367155075,2260.762249654392,None,,,,,,,0.974457882810384,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
75,sütemény,centiméteres,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.371475195745,None,2261.371475195745,None,2261.371475195745,None,None,2261.371475195745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.3907225201838,None,j,2262.3907225201838,None,2262.3907225201838,None,2262.3907225201838,None,2264.4018584566657,None,None,2264.4018584566657,None,2266.4088604806457,None,j,0.5282208253629506,2266.4088604806457,None,,,,,,,0.8130014219786972,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
19,diktátor,kegyetlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.969621404307,None,2266.969621404307,None,2266.969621404307,None,None,2266.969621404307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.0070157083683,None,2,2268.0070157083683,None,2268.0070157083683,None,2268.0070157083683,None,2270.018490020884,None,None,2270.018490020884,None,2272.0241288989782,None,j,0.6454852900933474,2272.0241288989782,None,,,,,,,0.7635680155362934,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
51,levéltár,munkahelyi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.6993598842528,None,2272.6993598842528,None,2272.6993598842528,None,None,2272.6993598842528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.7347976397723,None,j,2273.7347976397723,None,2273.7347976397723,None,2273.7347976397723,None,2275.7580855742563,None,None,2275.7580855742563,None,2277.7742343305144,None,j,0.5044312356039882,2277.7742343305144,None,,,,,,,1.0718558069784194,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
62,művészet,népszerűtlen,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.30952684558,None,2278.30952684558,None,2278.30952684558,None,None,2278.30952684558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.331785967108,None,j,2279.331785967108,None,2279.331785967108,None,2279.331785967108,None,2281.3548558852635,None,None,2281.3548558852635,None,2283.3596575309057,None,j,0.4349107842426747,2283.3596575309057,None,,,,,,,1.2720955314580351,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
4,állatkert,egzotikus,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.8255008154083,None,2283.8255008154083,None,2283.8255008154083,None,None,2283.8255008154083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.839391345624,None,2,2284.839391345624,None,2284.839391345624,None,2284.839391345624,None,2286.8482034336776,None,None,2286.8482034336776,None,2288.8561823323835,None,j,0.5147790787741542,2288.8561823323835,None,,,,,,,0.7581822976935655,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
86,távirat,őszinte,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.405538297957,None,2289.405538297957,None,2289.405538297957,None,None,2289.405538297957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.429724733345,None,j,2290.429724733345,None,2290.429724733345,None,2290.429724733345,None,2292.4369267353322,None,None,2292.4369267353322,None,2294.450200848514,None,j,0.3432795621920377,2294.450200848514,None,,,,,,,0.8757316451519728,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
55,menetrend,hazafias,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.829485755181,None,2294.829485755181,None,2294.829485755181,None,None,2294.829485755181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.849672633456,None,j,2295.849672633456,None,2295.849672633456,None,2295.849672633456,None,2297.8579609845765,None,None,2297.8579609845765,None,2299.866479792632,None,j,0.5052311469335109,2299.866479792632,None,,,,,,,1.055732864420861,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
44,veszekedés,hétköznapi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.411068323301,None,2300.411068323301,None,2300.411068323301,None,None,2300.411068323301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.429400974419,None,j,2301.429400974419,None,2301.429400974419,None,2301.429400974419,None,2303.4434715781827,None,None,2303.4434715781827,None,2305.4574184007943,None,4,0.46696135657839477,2305.4574184007943,None,,,,,,,1.1229359982535243,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
45,kolostor,hajdani,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.9576989295892,None,2305.9576989295892,None,2305.9576989295892,None,None,2305.9576989295892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.9781395900063,None,j,2306.9781395900063,None,2306.9781395900063,None,2306.9781395900063,None,2308.986048512161,None,None,2308.986048512161,None,2310.9945362191647,None,4,0.5827606648672372,2310.9945362191647,None,,,,,,,1.0611512379255146,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
31,helyezés,végleges,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.6096102576703,None,2311.6096102576703,None,2311.6096102576703,None,None,2311.6096102576703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.629678020021,None,2,2312.629678020021,None,2312.629678020021,None,2312.629678020021,None,2314.637497060932,None,None,2314.637497060932,None,2316.6473948762286,None,j,1.204828019021079,2316.6473948762286,None,,,,,,,1.1434845784679055,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
22,bankrablás,tavalyi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.8926619633567,None,2317.8926619633567,None,2317.8926619633567,None,None,2317.8926619633567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.9277694288176,None,j,2318.9277694288176,None,2318.9277694288176,None,2318.9277694288176,None,2320.93557136436,None,None,2320.93557136436,None,2322.945334513439,None,j,0.35014691995456815,2322.945334513439,None,,,,,,,1.0424752344843,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
8,baktérium,növényi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.3381361193024,None,2323.3381361193024,None,2323.3381361193024,None,None,2323.3381361193024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.3562585292384,None,2,2324.3562585292384,None,2324.3562585292384,None,2324.3562585292384,None,2326.372988558607,None,None,2326.372988558607,None,2328.3758125072345,None,j,0.30542341200634837,2328.3758125072345,None,,,,,,,1.0930347992107272,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
32,horgász,balatoni,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.723926992854,None,2328.723926992854,None,2328.723926992854,None,None,2328.723926992854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.7438006864395,None,2,2329.7438006864395,None,2329.7438006864395,None,2329.7438006864395,None,2331.754714252427,None,None,2331.754714252427,None,2333.76317832293,None,j,0.5709022579248995,2333.76317832293,None,,,,,,,0.8996415948495269,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
91,tűzijáték,nevezetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.3757406643126,None,2334.3757406643126,None,2334.3757406643126,None,None,2334.3757406643126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.3966186014004,None,j,2335.3966186014004,None,2335.3966186014004,None,2335.3966186014004,None,2337.4176725686993,None,None,2337.4176725686993,None,2339.4352112174965,None,j,0.49287606100551784,2339.4352112174965,None,,,,,,,1.1677975938655436,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
84,tananyag,egyetemi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.954814023571,None,2339.954814023571,None,2339.954814023571,None,None,2339.954814023571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.974417451769,None,2,2340.974417451769,None,2340.974417451769,None,2340.974417451769,None,2342.98524611257,None,None,2342.98524611257,None,2344.999914161861,None,4,0.697104457532987,2344.999914161861,None,,,,,,,1.0595243575517088,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
113,védőoltás,hatékony,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.731041601626,None,2345.731041601626,None,2345.731041601626,None,None,2345.731041601626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.754100012593,None,j,2346.754100012593,None,2346.754100012593,None,2346.754100012593,None,2348.756404578453,None,None,2348.756404578453,None,2350.7713842571247,None,j,0.4838574640452862,2350.7713842571247,None,,,,,,,0.9972099512815475,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
80,szerszám,láthatatlan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.290085141314,None,2351.290085141314,None,2351.290085141314,None,None,2351.290085141314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.3257496214937,None,j,2352.3257496214937,None,2352.3257496214937,None,2352.3257496214937,None,2354.3466997120995,None,None,2354.3466997120995,None,2356.3683598332573,None,4,0.574598582694307,2356.3683598332573,None,,,,,,,1.0652002452407032,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
47,koponya,parányi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.987674459582,None,2356.987674459582,None,2356.987674459582,None,None,2356.987674459582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.0075033681933,None,2,2358.0075033681933,None,2358.0075033681933,None,2358.0075033681933,None,2360.022205628222,None,None,2360.022205628222,None,2362.0328091196716,None,j,0.6593708440195769,2362.0328091196716,None,,,,,,,1.1442857338115573,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
24,irodaház,szemközti,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.7180421077646,None,2362.7180421077646,None,2362.7180421077646,None,None,2362.7180421077646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.744270618772,None,j,2363.744270618772,None,2363.744270618772,None,2363.744270618772,None,2365.7558021568693,None,None,2365.7558021568693,None,2367.756968435133,None,j,0.36683900631032884,2367.756968435133,None,,,,,,,0.9706240927334875,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
22,egyenruha,rendőri,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.1658074564766,None,2368.1658074564766,None,2368.1658074564766,None,None,2368.1658074564766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.2003202755004,None,2,2369.2003202755004,None,2369.2003202755004,None,2369.2003202755004,None,2371.2089995632414,None,None,2371.2089995632414,None,2373.2142702082638,None,j,0.4255768256261945,2373.2142702082638,None,,,,,,,1.077472914243117,,,,,,,,,,,,,,,,,,,,,,483932,19,2022_Apr_26_1524,encoding_smst,2021.1.2,60.0027619362877,
