itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,7,7,3,,,,,,,,,,,,,1119.6396363587119,None,1120.6520206406713,None,1120.6520206406713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,2,0,2,0,0,8,8,1,,,,,,,,,,,,,1126.6549552991055,None,1127.6566493515857,None,1127.6566493515857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,2,0,2,0,0,9,9,7,,,,,,,,,,,,,1133.6551052038558,None,1134.649881537538,None,1134.649881537538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,,,,,0,0,0,6,,,,,,,,,1151.6893143733032,None,,,,,,,,,,,hering,1152.6748743378557,None,4,1152.6748743378557,None,1152.6748743378557,None,1152.6748743378557,None,csenevész,1166.0614679632708,None,1166.0614679632708,None,down,2.7063074624165893,1166.0614679632708,None,1168.804721453227,None,4,1.8866601809859276,1168.804721453227,None,13.35670216102153,,,,,,,1147.6721660923213,None,1140.642213981133,None,u,1.8216504747979343,1140.642213981133,None,1142.5043544028886,None,4,5.129660200327635,1142.5043544028886,None,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,1170.725366878789,None,,,,,,,,,,,kötény,1171.7447105553001,None,None,1171.7447105553001,None,1171.7447105553001,None,1171.7447105553001,None, ,1186.7399297622032,None,1186.7399297622032,None,down,3.2433791365474463,1186.7399297622032,None,1190.0104498211294,None,4,0.7991003203205764,1190.0104498211294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,2,0,2,0,,,,,0,2,2,4,,,,,,,,,1190.8450994379818,None,,,,,,,,,,,hentes,1191.8632177487016,None,4,1191.8632177487016,None,1191.8632177487016,None,1191.8632177487016,None,karton,1198.0154041559435,None,1198.0154041559435,None,down,1.8557613654993474,1198.0154041559435,None,1199.9041424831375,None,4,1.1079195961356163,1199.9041424831375,None,6.120001269038767,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,2,0,2,0,,,,,0,3,3,8,,,,,,,,,1201.0432009915821,None,,,,,,,,,,,szilva,1202.0674091223627,None,None,1202.0674091223627,None,1202.0674091223627,None,1202.0674091223627,None, ,1217.0558841512538,None,1217.0558841512538,None,down,1.4710941151715815,1217.0558841512538,None,1218.5636869953014,None,4,1.185273464769125,1218.5636869953014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,,,,,0,4,4,0,,,,,,,,,1219.7860557707027,None,,,,,,,,,,,kirakó,1220.8026737854816,None,None,1220.8026737854816,None,1220.8026737854816,None,1220.8026737854816,None, ,1235.7875025733374,None,1235.7875025733374,None,down,4.707139404956251,1235.7875025733374,None,1240.5325039201416,None,4,0.9543289942666888,1240.5325039201416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,2,0,2,0,,,,,0,5,5,3,,,,,,,,,1241.508418326266,None,,,,,,,,,,,mocsár,1242.5290511250496,None,None,1242.5290511250496,None,1242.5290511250496,None,1242.5290511250496,None,alma,1257.5258471351117,None,1257.5258471351117,None,down,2.0086528253741562,1257.5258471351117,None,1259.577215781901,None,4,0.9991472200490534,1259.577215781901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,2,0,2,0,,,,,0,6,6,7,,,,,,,,,1260.6171061084606,None,,,,,,,,,,,puska,1261.6251801503822,None,4,1261.6251801503822,None,1261.6251801503822,None,1261.6251801503822,None,szuper,1272.3246327168308,None,1272.3246327168308,None,down,2.5537099041976035,1272.3246327168308,None,1274.902839676477,None,4,0.8524618968367577,1274.902839676477,None,10.66123825404793,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,2,0,2,0,,,,,0,7,7,2,,,,,,,,,1275.774116227869,None,,,,,,,,,,,fogó,1276.7934617707506,None,4,1276.7934617707506,None,1276.7934617707506,None,1276.7934617707506,None,lavina,1281.404412125703,None,1281.404412125703,None,down,2.4337269850075245,1281.404412125703,None,1283.8797060735524,None,4,1.0477886497974396,1283.8797060735524,None,4.580741974525154,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,2,0,2,0,,,,,0,8,8,9,,,,,,,,,1284.9638324221596,None,,,,,,,,,,,málna,1285.9729676186107,None,4,1285.9729676186107,None,1285.9729676186107,None,1285.9729676186107,None,dolog,1293.1052558245137,None,1293.1052558245137,None,down,2.269225960597396,1293.1052558245137,None,1295.413144257851,None,4,0.04010212188586593,1295.413144257851,None,7.09720728546381,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,2,0,2,0,,,,,0,9,9,5,,,,,,,,,1295.4802796943113,None,,,,,,,,,,,triatlon,1296.5041124401614,None,4,1296.5041124401614,None,1296.5041124401614,None,1296.5041124401614,None,menet,1309.2786416849121,None,1309.2786416849121,None,down,2.079354885034263,1309.2786416849121,None,1311.3911682213657,None,4,0.9060206520371139,1311.3911682213657,None,12.741866399999708,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.9025143636390567,1312.3253788212314,None,1312.3253788212314,None,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,3,0,3,0,0,0,0,2,,,,,,,,,,,,,1319.279767528642,None,1320.2717018839903,None,1320.2717018839903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.2598646623082,None,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,0,1,1,6,,,,,,,,,,,,,1326.2726411237381,None,1327.284309157636,None,1327.284309157636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,3,0,3,0,0,2,2,8,,,,,,,,,,,,,1333.2705807052553,None,1334.2843869095668,None,1334.2843869095668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,3,0,3,0,0,3,3,5,,,,,,,,,,,,,1340.2726230854169,None,1341.2741588358767,None,1341.2741588358767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,0,4,4,0,,,,,,,,,,,,,1347.2688997145742,None,1348.2763016712852,None,1348.2763016712852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,3,0,3,0,0,5,5,3,,,,,,,,,,,,,1354.271476093214,None,1355.2815794530325,None,1355.2815794530325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,3,0,3,0,0,6,6,9,,,,,,,,,,,,,1361.2695963694714,None,1362.2692446210422,None,1362.2692446210422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,3,0,3,0,0,7,7,1,,,,,,,,,,,,,1368.2686055023223,None,1369.2879759254865,None,1369.2879759254865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,3,0,3,0,0,8,8,4,,,,,,,,,,,,,1375.2722788010724,None,1376.2752128373832,None,1376.2752128373832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,3,0,3,0,0,9,9,7,,,,,,,,,,,,,1382.2702457509004,None,1383.2784494827501,None,1383.2784494827501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,,,,,0,0,0,0,,,,,,,,,1400.1723349690437,None,,,,,,,,,,,kirakó,1401.1708508455195,None,4,1401.1708508455195,None,1401.1708508455195,None,1401.1708508455195,None,babér,1406.8298999243416,None,1406.8298999243416,None,down,2.494919707532972,1406.8298999243416,None,1409.3458296814933,None,4,1.4679097183980048,1409.3458296814933,None,5.610010493546724,,,,,,,1396.1434396579862,None,1389.2700519938953,None,u,1.9592861281707883,1389.2700519938953,None,1391.2577068987302,None,4,4.857271924614906,1391.2577068987302,None,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,,,,,0,1,1,6,,,,,,,,,1410.8607779019512,None,,,,,,,,,,,hering,1411.8862956813537,None,None,1411.8862956813537,None,1411.8862956813537,None,1411.8862956813537,None, ,1426.8610861096531,None,1426.8610861096531,None,down,1.7115942635573447,1426.8610861096531,None,1428.618372216355,None,4,1.0935299433767796,1428.618372216355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,3,0,3,0,,,,,0,2,2,7,,,,,,,,,1429.7468950655311,None,,,,,,,,,,,puska,1430.7665055859834,None,4,1430.7665055859834,None,1430.7665055859834,None,1430.7665055859834,None,szalvéta,1442.7502626450732,None,1442.7502626450732,None,down,1.90248295199126,1442.7502626450732,None,1444.692165370565,None,4,2.7314010290428996,1444.692165370565,None,11.949969303328544,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,3,0,3,0,,,,,0,3,3,9,,,,,,,,,1447.4496928188019,None,,,,,,,,,,,málna,1448.4662116225809,None,4,1448.4662116225809,None,1448.4662116225809,None,1448.4662116225809,None,dominó,1457.5467365146615,None,1457.5467365146615,None,down,1.9054001937620342,1457.5467365146615,None,1459.4857854438014,None,4,1.6194492322392762,1459.4857854438014,None,9.050106270704418,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,3,0,3,0,,,,,0,4,4,1,,,,,,,,,1461.1384489354677,None,,,,,,,,,,,kötény,1462.158390677534,None,4,1462.158390677534,None,1462.158390677534,None,1462.158390677534,None,teremtő,1476.4645278328098,None,1476.4645278328098,None,down,2.0434354906901717,1476.4645278328098,None,1478.5605081971735,None,4,0.9827475319616497,1478.5605081971735,None,14.269700245931745,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,3,0,3,0,,,,,0,5,5,4,,,,,,,,,1479.5769560914487,None,,,,,,,,,,,hentes,1480.585826931987,None,4,1480.585826931987,None,1480.585826931987,None,1480.585826931987,None,karton,1483.719756320119,None,1483.719756320119,None,down,1.8922464814968407,1483.719756320119,None,1485.6571513162926,None,4,0.8337218845263124,1485.6571513162926,None,3.0901017179712653,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,3,0,3,0,,,,,0,6,6,3,,,,,,,,,1486.5332761495374,None,,,,,,,,,,,mocsár,1487.550641512964,None,4,1487.550641512964,None,1487.550641512964,None,1487.550641512964,None,aligátor,1500.2141771730967,None,1500.2141771730967,None,down,2.1815755967982113,1500.2141771730967,None,1502.4471232821234,None,4,0.8476468934677541,1502.4471232821234,None,12.62153173238039,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,3,0,3,0,,,,,0,7,7,8,,,,,,,,,1503.3267699540593,None,,,,,,,,,,,szilva,1504.3375895619392,None,None,1504.3375895619392,None,1504.3375895619392,None,1504.3375895619392,None, 4,1519.344308859203,None,1519.344308859203,None,down,1.947157804388553,1519.344308859203,None,1521.327884601429,None,4,0.9666672474704683,1521.327884601429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,3,0,3,0,,,,,0,8,8,5,,,,,,,,,1522.3235544566996,None,,,,,,,,,,,triatlon,1523.3413825985044,None,None,1523.3413825985044,None,1523.3413825985044,None,1523.3413825985044,None,4,1538.3436038075015,None,1538.3436038075015,None,down,4.259740259498358,1538.3436038075015,None,1542.6321488749236,None,4,1.8392183035612106,1542.6321488749236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,3,0,3,0,,,,,0,9,9,2,,,,,,,,,1544.5165642104112,None,,,,,,,,,,,fogó,1545.529524166137,None,None,1545.529524166137,None,1545.529524166137,None,1545.529524166137,None, ,1560.5316315465607,None,1560.5316315465607,None,down,1.847375384066254,1560.5316315465607,None,1562.4177085906267,None,4,0.8613672596402466,1562.4177085906267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.601087403483689,1563.3218986578286,None,1563.3218986578286,None,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
