itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
10,málna,dominó,,,,,,,,,2,0,2,0,0,6,6,9,,,,,,,,,,,,,758.8716241685324,None,759.8847732568393,None,759.8847732568393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,7,7,8,,,,,,,,,,,,,765.8845739010139,None,766.898282491893,None,766.898282491893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,0,8,8,6,,,,,,,,,,,,,772.8715143828886,None,773.880991093989,None,773.880991093989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,9,9,0,,,,,,,,,,,,,779.8779578373651,None,780.8889224086306,None,780.8889224086306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
10,málna,dominó,,,,,,,,,2,0,2,0,,,,,0,0,0,9,,,,,,,,,800.4737043114728,None,,,,,,,,,,,málna,801.4670898028417,None,4,801.4670898028417,None,801.4670898028417,None,801.4670898028417,None, ,809.3001294413698,None,809.3001294413698,None,down,2.1324954375158995,809.3001294413698,None,811.4580771149485,None,4,0.9335398630937561,811.4580771149485,None,7.799577402940486,,,,,,,796.4414833069895,None,786.8871829433483,None,u,7.329621043521911,786.8871829433483,None,794.2447993317037,None,4,2.1749050493817776,794.2447993317037,None,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
9,szilva,kecske,,,,,,,,,2,0,2,0,,,,,0,1,1,8,,,,,,,,,812.421642580186,None,,,,,,,,,,,szilva,813.4485954277334,None,4,813.4485954277334,None,813.4485954277334,None,813.4485954277334,None, kirakó,821.0254491260275,None,821.0254491260275,None,down,2.9030303331674077,821.0254491260275,None,823.9505578853423,None,4,4.012923607835546,823.9505578853423,None,7.5367915714741684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,,,,,0,2,2,0,,,,,,,,,828.00974044553,None,,,,,,,,,,,bagoly,829.0325264139101,None,4,829.0325264139101,None,829.0325264139101,None,829.0325264139101,None, kirakó,833.292723729508,None,833.292723729508,None,down,3.3396961331600323,833.292723729508,None,836.6725827560294,None,4,4.8429738417617045,836.6725827560294,None,4.229926017520484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
2,kötény,tisztás,,,,,,,,,2,0,2,0,,,,,0,3,3,1,,,,,,,,,841.5504314296995,None,,,,,,,,,,,tisztás,842.56770603318,None,4,842.56770603318,None,842.56770603318,None,842.56770603318,None, ,849.4026963110664,None,849.4026963110664,None,down,1.997484570951201,849.4026963110664,None,851.4558751814766,None,4,1.192405755398795,851.4558751814766,None,6.807675106625538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,,,,,0,4,4,6,,,,,,,,,852.6842439841712,None,,,,,,,,,,,hering,853.7016492108814,None,4,853.7016492108814,None,853.7016492108814,None,853.7016492108814,None, csavarhúzó,865.5796589864767,None,865.5796589864767,None,down,4.364888677955605,865.5796589864767,None,869.989345814276,None,4,3.051722422009334,869.989345814276,None,11.82649914972717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
5,karton,hentes,,,,,,,,,2,0,2,0,,,,,0,5,5,4,,,,,,,,,873.0852023850894,None,,,,,,,,,,,karton,874.0998747883714,None,4,874.0998747883714,None,874.0998747883714,None,874.0998747883714,None, ,887.6566286906018,None,887.6566286906018,None,down,1.8713327544392087,887.6566286906018,None,889.5597700534854,None,4,1.3791533503681421,889.5597700534854,None,13.51209726074012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
4,mocsár,ananász,,,,,,,,,2,0,2,0,,,,,0,6,6,3,,,,,,,,,890.9853157784091,None,,,,,,,,,,,ananász,892.001675086678,None,4,892.001675086678,None,892.001675086678,None,892.001675086678,None,,898.9498027590453,None,898.9498027590453,None,down,2.3864953056327067,898.9498027590453,None,901.3712294999277,None,4,5.38761151174549,901.3712294999277,None,6.901112349587493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
6,menta,triatlon,,,,,,,,,2,0,2,0,,,,,0,7,7,5,,,,,,,,,906.7910464658053,None,,,,,,,,,,,menta,907.8051879791892,None,4,907.8051879791892,None,907.8051879791892,None,907.8051879791892,None, triatlon,914.0560177473235,None,914.0560177473235,None,down,3.8880774010904133,914.0560177473235,None,917.9946889240528,None,4,1.296129884198308,917.9946889240528,None,6.2248363788821734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
8,szalvéta,puska,,,,,,,,,2,0,2,0,,,,,0,8,8,7,,,,,,,,,919.3178711782093,None,,,,,,,,,,,puska,920.3377691304195,None,4,920.3377691304195,None,920.3377691304195,None,920.3377691304195,None, ,930.5255234568031,None,930.5255234568031,None,down,2.18610660842387,930.5255234568031,None,932.7588192411931,None,4,1.072764570999425,932.7588192411931,None,10.15685634809779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
3,fogó,limonádé,,,,,,,,,2,0,2,0,,,,,0,9,9,2,,,,,,,,,933.8604770358652,None,,,,,,,,,,,limonádé,934.8806259711273,None,4,934.8806259711273,None,934.8806259711273,None,934.8806259711273,None, ,943.9035960559268,None,943.9035960559268,None,down,1.6079003382474184,943.9035960559268,None,945.5341057102196,None,4,1.6616903385147452,945.5341057102196,None,8.9958265897003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.19747517851647,947.2580171527225,None,947.2580171527225,None,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
6,menta,triatlon,,,,,,,,,3,0,3,0,0,0,0,5,,,,,,,,,,,,,962.527320769499,None,963.5151423357311,None,963.5151423357311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4950185920461,None,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
3,fogó,limonádé,,,,,,,,,3,0,3,0,0,1,1,2,,,,,,,,,,,,,969.5104818875552,None,970.5108532305458,None,970.5108532305458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
8,szalvéta,puska,,,,,,,,,3,0,3,0,0,2,2,7,,,,,,,,,,,,,976.4962352535804,None,977.5157108575222,None,977.5157108575222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,0,3,3,0,,,,,,,,,,,,,983.5013348444481,None,984.5171778801596,None,984.5171778801596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
4,mocsár,ananász,,,,,,,,,3,0,3,0,0,4,4,3,,,,,,,,,,,,,990.5028749538469,None,991.5222280208254,None,991.5222280208254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
9,szilva,kecske,,,,,,,,,3,0,3,0,0,5,5,8,,,,,,,,,,,,,997.5030550272204,None,998.5216579439584,None,998.5216579439584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
2,kötény,tisztás,,,,,,,,,3,0,3,0,0,6,6,1,,,,,,,,,,,,,1004.5120761122671,None,1005.5215742829023,None,1005.5215742829023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
10,málna,dominó,,,,,,,,,3,0,3,0,0,7,7,9,,,,,,,,,,,,,1011.5030469410121,None,1012.5088643372874,None,1012.5088643372874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,0,8,8,6,,,,,,,,,,,,,1018.5008394094184,None,1019.5160427025985,None,1019.5160427025985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
5,karton,hentes,,,,,,,,,3,0,3,0,0,9,9,4,,,,,,,,,,,,,1025.5082031352213,None,1026.5050495186588,None,1026.5050495186588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
2,kötény,tisztás,,,,,,,,,3,0,3,0,,,,,0,0,0,1,,,,,,,,,1040.1859159608139,None,,,,,,,,,,,tisztás,1041.182123223669,None,4,1041.182123223669,None,1041.182123223669,None,1041.182123223669,None, ,1051.132705367636,None,1051.132705367636,None,down,2.1059524979791604,1051.132705367636,None,1053.2731025740504,None,4,0.7675355388200842,1053.2731025740504,None,9.907493913546205,,,,,,,1036.1695047142566,None,1032.5011410867446,None,u,2.0016508280532435,1032.5011410867446,None,1034.5238275326556,None,4,1.6150177460513078,1034.5238275326556,None,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
4,mocsár,ananász,,,,,,,,,3,0,3,0,,,,,0,1,1,3,,,,,,,,,1054.0751002377365,None,,,,,,,,,,,ananász,1055.0975285473978,None,4,1055.0975285473978,None,1055.0975285473978,None,1055.0975285473978,None, ,1065.6482467260212,None,1065.6482467260212,None,down,2.0223916107206605,1065.6482467260212,None,1067.688446318265,None,4,0.7713855013134889,1067.688446318265,None,10.506009598902892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
9,szilva,kecske,,,,,,,,,3,0,3,0,,,,,0,2,2,8,,,,,,,,,1068.4888721497846,None,,,,,,,,,,,szilva,1069.5042468081228,None,4,1069.5042468081228,None,1069.5042468081228,None,1069.5042468081228,None, kirakó,1075.469011518464,None,1075.469011518464,None,down,2.9053849714109674,1075.469011518464,None,1078.4096230713185,None,4,1.6687934399815276,1078.4096230713185,None,5.925516490242444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
10,málna,dominó,,,,,,,,,3,0,3,0,,,,,0,3,3,9,,,,,,,,,1080.103241134144,None,,,,,,,,,,,málna,1081.1169733615825,None,4,1081.1169733615825,None,1081.1169733615825,None,1081.1169733615825,None, ,1084.2129568234668,None,1084.2129568234668,None,down,1.5696731559582986,1084.2129568234668,None,1085.815944486414,None,4,2.674350833927747,1085.815944486414,None,3.0623837609309703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
8,szalvéta,puska,,,,,,,,,3,0,3,0,,,,,0,4,4,7,,,,,,,,,1088.527824912686,None,,,,,,,,,,,puska,1089.5540437824093,None,4,1089.5540437824093,None,1089.5540437824093,None,1089.5540437824093,None, ,1097.0824888441712,None,1097.0824888441712,None,down,1.9157735566259362,1097.0824888441712,None,1099.031646262505,None,4,0.9816210086573847,1099.031646262505,None,7.481115932459943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
5,karton,hentes,,,,,,,,,3,0,3,0,,,,,0,5,5,4,,,,,,,,,1100.0441602733918,None,,,,,,,,,,,karton,1101.066046807915,None,4,1101.066046807915,None,1101.066046807915,None,1101.066046807915,None, ,1108.2680931753712,None,1108.2680931753712,None,down,1.5784715595655143,1108.2680931753712,None,1109.8838047793251,None,4,1.31535139499465,1109.8838047793251,None,7.159971399756614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,,,,,0,6,6,0,,,,,,,,,1111.230211833492,None,,,,,,,,,,,bagoly,1112.2504372766125,None,4,1112.2504372766125,None,1112.2504372766125,None,1112.2504372766125,None, kirakó,1117.0256245342898,None,1117.0256245342898,None,down,2.852481653681025,1117.0256245342898,None,1119.9204234305653,None,4,1.917578644468449,1119.9204234305653,None,4.738539993704762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
3,fogó,limonádé,,,,,,,,,3,0,3,0,,,,,0,7,7,2,,,,,,,,,1121.8820765103446,None,,,,,,,,,,,limonádé,1122.8969914995832,None,4,1122.8969914995832,None,1122.8969914995832,None,1122.8969914995832,None, ,1130.3150186169078,None,1130.3150186169078,None,down,2.01086753688287,1130.3150186169078,None,1132.37744000979,None,4,1.7855742878746241,1132.37744000979,None,7.381328537187073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
6,menta,triatlon,,,,,,,,,3,0,3,0,,,,,0,8,8,5,,,,,,,,,1134.1864169939654,None,,,,,,,,,,,menta,1135.1996522313566,None,4,1135.1996522313566,None,1135.1996522313566,None,1135.1996522313566,None, triatlon,1139.4522342160926,None,1139.4522342160926,None,down,3.2095637310412712,1139.4522342160926,None,1142.7112521910458,None,4,4.853595993714407,1142.7112521910458,None,4.207171149901114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,,,,,0,9,9,6,,,,,,,,,1147.5932126956177,None,,,,,,,,,,,hering,1148.6157576330588,None,4,1148.6157576330588,None,1148.6157576330588,None,1148.6157576330588,None, csavarhúzó,1154.9410640688147,None,1154.9410640688147,None,down,3.784651528520044,1154.9410640688147,None,1158.7533759869984,None,4,1.5816481907386333,1158.7533759869984,None,6.291358406364452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.153338852687739,1160.3943958305172,None,1160.3943958305172,None,,,704497,2022_Apr_12_1421,palt,2021.1.2,50.96354013137246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.5797249200405,None,,,,,,
