itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_keys.rt,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,confid_rate_keys.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_keys.rt,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
69,ösztöndíj,szabványos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,3225.4115509521216,None,3225.4115509521216,None,3225.4115509521216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226.4566604485735,None,None,3226.4566604485735,None,3226.4566604485735,None,3226.4566604485735,None,3228.4798917941516,None,j,3228.4798917941516,None,3230.4897050216096,None,2,3230.4897050216096,None,,,,,,,0.5951341594336554,0.08756298688240349,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
26,folyadék,elegendő,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.13216305268,None,3231.13216305268,None,3231.13216305268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.1742134769447,None,2,3232.1742134769447,None,3232.1742134769447,None,3232.1742134769447,None,3234.2071414220845,None,None,3234.2071414220845,None,3236.234250101261,None,j,3236.234250101261,None,,,,,,,0.6041518289130181,,,,,,,,1.4900558383669704,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
65,novella,igazságügyi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,3236.882158232038,None,3236.882158232038,None,3236.882158232038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.9109693676,None,None,3237.9109693676,None,3237.9109693676,None,3237.9109693676,None,3239.928067329456,None,None,3239.928067329456,None,3241.943947073887,None,2,3241.943947073887,None,,,,,,,0.6315718269906938,,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
39,készpénz,csekély,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,3242.6123434619512,None,3242.6123434619512,None,3242.6123434619512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243.6442130476935,None,None,3243.6442130476935,None,3243.6442130476935,None,3243.6442130476935,None,3245.675359851448,None,2,3245.675359851448,None,3247.7037735191407,None,4,3247.7037735191407,None,,,,,,,1.453454269678332,0.25597990141250193,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
52,magazin,előfizetéses,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,3249.2150714976015,None,3249.2150714976015,None,3249.2150714976015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.2478834367357,None,2,3250.2478834367357,None,3250.2478834367357,None,3250.2478834367357,None,3252.266077078879,None,None,3252.266077078879,None,3254.276223395602,None,j,3254.276223395602,None,,,,,,,0.45195583440363407,,,,,,,,1.14928558410611,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
63,nagymama,pontatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.766956297797,None,3254.766956297797,None,3254.766956297797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.79400961753,None,j,3255.79400961753,None,3255.79400961753,None,3255.79400961753,None,3257.829916705843,None,None,3257.829916705843,None,3259.8357695606537,None,2,3259.8357695606537,None,,,,,,,1.7002298969309777,,,,,,,,1.9212173838168383,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
97,világítás,élvezetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.567533776979,None,3261.567533776979,None,3261.567533776979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262.598755533574,None,j,3262.598755533574,None,3262.598755533574,None,3262.598755533574,None,3264.61347521923,None,None,3264.61347521923,None,3266.6423697047867,None,4,3266.6423697047867,None,,,,,,,1.073949555750005,,,,,,,,1.9575160308741033,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
67,oroszlán,nagysikerű,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,3267.7538631827338,None,3267.7538631827338,None,3267.7538631827338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268.7870026130695,None,None,3268.7870026130695,None,3268.7870026130695,None,3268.7870026130695,None,3270.810805901885,None,j,3270.810805901885,None,3272.8346340713324,None,2,3272.8346340713324,None,,,,,,,1.721863906714134,0.2381824831245467,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
19,mellékutca,rendezetlen,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,3274.609008525964,None,3274.609008525964,None,3274.609008525964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275.6371603250736,None,None,3275.6371603250736,None,3275.6371603250736,None,3275.6371603250736,None,3277.663470647414,None,None,3277.663470647414,None,3279.6704266465968,None,2,3279.6704266465968,None,,,,,,,0.656900608795695,,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
72,professzor,barátságos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.359660242684,None,3280.359660242684,None,3280.359660242684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.3873486402445,None,None,3281.3873486402445,None,3281.3873486402445,None,3281.3873486402445,None,3283.408439008519,None,j,3283.408439008519,None,3285.433352284017,None,2,3285.433352284017,None,,,,,,,1.8277349865529686,0.3487099709454924,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
54,tartozás,nagymértékű,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,3287.2984570283443,None,3287.2984570283443,None,3287.2984570283443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3288.3229681708617,None,None,3288.3229681708617,None,3288.3229681708617,None,3288.3229681708617,None,3290.3330292714527,None,j,3290.3330292714527,None,3292.3514903802425,None,2,3292.3514903802425,None,,,,,,,0.9698677035048604,0.36138602474238724,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
29,hangszer,autentikus,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,3293.353039509733,None,3293.353039509733,None,3293.353039509733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294.389463492902,None,2,3294.389463492902,None,3294.389463492902,None,3294.389463492902,None,3296.4115316695534,None,None,3296.4115316695534,None,3298.4258576193824,None,4,3298.4258576193824,None,,,,,,,1.5921425758861005,,,,,,,,1.62758843973279,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
98,zarándok,vallásos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0638153683394,None,3300.0638153683394,None,3300.0638153683394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301.0962058920413,None,j,3301.0962058920413,None,3301.0962058920413,None,3301.0962058920413,None,3303.1170371909393,None,None,3303.1170371909393,None,3305.1450260219863,None,4,3305.1450260219863,None,,,,,,,1.538778000860475,,,,,,,,1.8020951969083399,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
78,szélvihar,váratlan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.722837982932,None,3306.722837982932,None,3306.722837982932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3307.752941666753,None,2,3307.752941666753,None,3307.752941666753,None,3307.752941666753,None,3309.7655082456768,None,None,3309.7655082456768,None,3311.7755127429264,None,2,3311.7755127429264,None,,,,,,,1.0554492600494996,,,,,,,,1.9103980463696644,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
30,háziorvos,körzeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,3312.867974412744,None,3312.867974412744,None,3312.867974412744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.9002473755972,None,2,3313.9002473755972,None,3313.9002473755972,None,3313.9002473755972,None,3315.9236426221905,None,None,3315.9236426221905,None,3317.942667277064,None,j,3317.942667277064,None,,,,,,,1.0746726487996057,,,,,,,,1.771845028619282,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
21,díszterem,patinás,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,3319.0515168780694,None,3319.0515168780694,None,3319.0515168780694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.0839745794656,None,2,3320.0839745794656,None,3320.0839745794656,None,3320.0839745794656,None,3322.105486985296,None,None,3322.105486985296,None,3324.1282288046787,None,j,3324.1282288046787,None,,,,,,,0.6186905080685392,,,,,,,,1.451837340486236,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
123,lázadás,széleskörű,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,3324.801089708926,None,3324.801089708926,None,3324.801089708926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325.8325702239526,None,None,3325.8325702239526,None,3325.8325702239526,None,3325.8325702239526,None,3327.8581586972577,None,j,3327.8581586972577,None,3329.8862150170607,None,4,3329.8862150170607,None,,,,,,,1.7075727897463366,0.3178029542323202,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
90,tudomány,építészeti,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,3331.634365920443,None,3331.634365920443,None,3331.634365920443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332.66556341853,None,None,3332.66556341853,None,3332.66556341853,None,3332.66556341853,None,3334.681681083981,None,j,3334.681681083981,None,3336.6928708315827,None,4,3336.6928708315827,None,,,,,,,2.1158174185547978,0.09988977888133377,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
91,tűzijáték,nevezetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.847739004763,None,3338.847739004763,None,3338.847739004763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3339.8713780815015,None,None,3339.8713780815015,None,3339.8713780815015,None,3339.8713780815015,None,3341.882228208706,None,j,3341.882228208706,None,3343.89112614037,None,4,3343.89112614037,None,,,,,,,1.2873832866316661,0.2522515405435115,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
18,diáklány,ártatlan,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.215524946805,None,3345.215524946805,None,3345.215524946805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346.250608797651,None,None,3346.250608797651,None,3346.250608797651,None,3346.250608797651,None,3348.2624165177112,None,2,3348.2624165177112,None,3350.2785292069893,None,4,3350.2785292069893,None,,,,,,,6.527972658746876,0.25709113210905343,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
13,bölcsőde,kertvárosi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,3356.843450518907,None,3356.843450518907,None,3356.843450518907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.8691951181972,None,2,3357.8691951181972,None,3357.8691951181972,None,3357.8691951181972,None,3359.897327634855,None,None,3359.897327634855,None,3361.916065229452,None,j,3361.916065229452,None,,,,,,,1.1375046106986701,,,,,,,,1.7096708480967209,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
61,műemlék,győzelmi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,3363.0936145755695,None,3363.0936145755695,None,3363.0936145755695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364.1171715462115,None,None,3364.1171715462115,None,3364.1171715462115,None,3364.1171715462115,None,3366.1350501375273,None,j,3366.1350501375273,None,3368.143985390081,None,2,3368.143985390081,None,,,,,,,0.9433004888705909,0.8715127478353679,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
99,zeneszerző,fantasztikus,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,3369.1423143454595,None,3369.1423143454595,None,3369.1423143454595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.1745412790915,None,None,3370.1745412790915,None,3370.1745412790915,None,3370.1745412790915,None,3372.204597689677,None,2,3372.204597689677,None,3374.228103344096,None,4,3374.228103344096,None,,,,,,,1.8852222803980112,0.877771467785351,,,,,,,,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
20,díszlet,színpadi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.1673992972355,None,3376.1673992972355,None,3376.1673992972355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377.1928154722555,None,2,3377.1928154722555,None,3377.1928154722555,None,3377.1928154722555,None,3379.2242312977323,None,None,3379.2242312977323,None,3381.2528648477746,None,j,3381.2528648477746,None,,,,,,,0.46971904183737934,,,,,,,,1.6274571944959462,,,,,,,,,,,,,,,,,076057,3,2022_Apr_06_1451,encoding_smst,2021.1.2,50.9776483997543,
