itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_keys.rt,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,enc_cross_resp.rt,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.rt,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,confid_break_gombok.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_keys.rt,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
72,professzor,közgazdasági,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.4487910515163,None,2386.4487910515163,None,2386.4487910515163,None,None,2386.4487910515163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.484732017154,None,None,2387.484732017154,None,2387.484732017154,None,2387.484732017154,None,2389.490999130532,None,2,2389.490999130532,None,2391.4934371185955,None,2,2.9240755923092365,2391.4934371185955,None,,,,,,,0.07553627039305866,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
64,napsütés,felhőtlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.4491471550427,None,2394.4491471550427,None,2394.4491471550427,None,None,2394.4491471550427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.4826224530116,None,None,2395.4826224530116,None,2395.4826224530116,None,2395.4826224530116,None,2397.482380800182,None,j,2397.482380800182,None,2399.490152567858,None,j,1.35530902328901,2399.490152567858,None,,,,,,,0.011393761727958918,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
43,kitüntetés,jelképes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.891138959443,None,2400.891138959443,None,2400.891138959443,None,None,2400.891138959443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.9086828955915,None,j,2401.9086828955915,None,2401.9086828955915,None,2401.9086828955915,None,2403.9165162427817,None,None,2403.9165162427817,None,2405.9197429460473,None,2,0.963673384860158,2405.9197429460473,None,,,,,,,,,,,,,,1.6606577935162932,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
53,matrica,fizetős,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.90950830956,None,2406.90950830956,None,2406.90950830956,None,j,2406.90950830956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6979619052726775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.921945190523,None,2,2407.921945190523,None,2407.921945190523,None,2407.921945190523,None,2409.936281705741,None,None,2409.936281705741,None,2411.936412639916,None,j,4.063937243772671,2411.936412639916,None,,,,,,,,,,,,,,1.7614469439722598,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
100,zöldség,rendszeres,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.026743850438,None,2416.026743850438,None,2416.026743850438,None,None,2416.026743850438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0394024797715,None,2,2417.0394024797715,None,2417.0394024797715,None,2417.0394024797715,None,2419.0455078692175,None,None,2419.0455078692175,None,2421.0563128935173,None,j,0.9129816419444978,2421.0563128935173,None,,,,,,,,,,,,,,1.602886896347627,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
48,költészet,szimbolikus,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.0020274582785,None,2422.0020274582785,None,2422.0020274582785,None,None,2422.0020274582785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.0233065949287,None,j,2423.0233065949287,None,2423.0233065949287,None,2423.0233065949287,None,2425.0287610455416,None,None,2425.0287610455416,None,2427.048403971363,None,2,1.6718145674094558,2427.048403971363,None,,,,,,,,,,,,,,1.6419743257574737,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
67,védekezés,célszerű,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.7515006114263,None,2428.7515006114263,None,2428.7515006114263,None,None,2428.7515006114263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.770400229376,None,j,2429.770400229376,None,2429.770400229376,None,2429.770400229376,None,2431.777127011679,None,None,2431.777127011679,None,2433.7932418680284,None,2,1.4460398785304278,2433.7932418680284,None,,,,,,,,,,,,,,1.6509245010092854,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
49,legénység,szárazföldi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.268515523756,None,2435.268515523756,None,2435.268515523756,None,None,2435.268515523756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.305001374567,None,j,2436.305001374567,None,2436.305001374567,None,2436.305001374567,None,2438.3107117842883,None,None,2438.3107117842883,None,2440.317186961649,None,2,1.4169357917271554,2440.317186961649,None,,,,,,,,,,,,,,1.7220575264655054,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
19,diktátor,térségi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.7687770810444,None,2441.7687770810444,None,2441.7687770810444,None,None,2441.7687770810444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.7759383409284,None,None,2442.7759383409284,None,2442.7759383409284,None,2442.7759383409284,None,2444.7818313119933,None,j,2444.7818313119933,None,2446.787547008833,None,2,1.141775902826339,2446.787547008833,None,,,,,,,0.07533287140540779,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
24,fejedelem,pártatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.9587087712716,None,2447.9587087712716,None,2447.9587087712716,None,None,2447.9587087712716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.988617434632,None,j,2448.988617434632,None,2448.988617434632,None,2448.988617434632,None,2451.0036422095727,None,None,2451.0036422095727,None,2453.004363436019,None,j,4.23863547318615,2453.004363436019,None,,,,,,,,,,,,,,0.94054593029432,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
23,fürdőszoba,keskeny,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.2783287449274,None,2457.2783287449274,None,2457.2783287449274,None,None,2457.2783287449274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.3137752087787,None,None,2458.3137752087787,None,2458.3137752087787,None,2458.3137752087787,None,2460.313865400851,None,None,2460.313865400851,None,2462.3198572725523,None,j,5.436305964132771,2462.3198572725523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
94,vacsora,zártkörű,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.7872487525456,None,2467.7872487525456,None,2467.7872487525456,None,None,2467.7872487525456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.8132300125435,None,None,2468.8132300125435,None,2468.8132300125435,None,2468.8132300125435,None,2470.82235124195,None,2,2470.82235124195,None,2472.825802492909,None,j,1.1811902010813355,2472.825802492909,None,,,,,,,0.056475861463695765,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
22,egyenruha,méteres,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.0382181631867,None,2474.0382181631867,None,2474.0382181631867,None,None,2474.0382181631867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.073436347302,None,2,2475.073436347302,None,2475.073436347302,None,2475.073436347302,None,2477.0966048550326,None,None,2477.0966048550326,None,2479.1053706028033,None,4,1.2495269575156271,2479.1053706028033,None,,,,,,,,,,,,,,1.5103136324323714,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
50,lépcsőház,komplett,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.384520718828,None,2480.384520718828,None,2480.384520718828,None,None,2480.384520718828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.4210914748255,None,j,2481.4210914748255,None,2481.4210914748255,None,2481.4210914748255,None,2483.4416748876683,None,None,2483.4416748876683,None,2485.4483198749367,None,4,1.3743342882953584,2485.4483198749367,None,,,,,,,,,,,,,,1.8037069612182677,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
11,benzinkút,nagyvállalati,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.8512320253067,None,2486.8512320253067,None,2486.8512320253067,None,None,2486.8512320253067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.869095988106,None,j,2487.869095988106,None,2487.869095988106,None,2487.869095988106,None,2489.877555082552,None,None,2489.877555082552,None,2491.888610468013,None,j,0.4742448425386101,2491.888610468013,None,,,,,,,,,,,,,,1.9089736875612289,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
37,képregény,félelmetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.392544091679,None,2492.392544091679,None,2492.392544091679,None,None,2492.392544091679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.4070930248126,None,None,2493.4070930248126,None,2493.4070930248126,None,2493.4070930248126,None,2495.4196608401835,None,2,2495.4196608401835,None,2497.425716468133,None,j,0.822306145913899,2497.425716468133,None,,,,,,,0.039939901093021035,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
10,gombnyomás,fölösleges,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.284691648558,None,2498.284691648558,None,2498.284691648558,None,None,2498.284691648558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.3025907550473,None,j,2499.3025907550473,None,2499.3025907550473,None,2499.3025907550473,None,2501.307454602327,None,None,2501.307454602327,None,2503.3198442100547,None,j,1.1931531066074967,2503.3198442100547,None,,,,,,,,,,,,,,1.8170840179082006,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
2,albérlet,munkaügyi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.5504886549897,None,2504.5504886549897,None,2504.5504886549897,None,None,2504.5504886549897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.5692355684005,None,2,2505.5692355684005,None,2505.5692355684005,None,2505.5692355684005,None,2507.576738625532,None,None,2507.576738625532,None,2509.576580633642,None,j,1.9739969696383923,2509.576580633642,None,,,,,,,,,,,,,,1.7113470484036952,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
9,barátnő,méltányos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.585371262161,None,2511.585371262161,None,2511.585371262161,None,None,2511.585371262161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.605017298367,None,None,2512.605017298367,None,2512.605017298367,None,2512.605017298367,None,2514.6109799351543,None,None,2514.6109799351543,None,2516.621891013114,None,j,3.4695834612939507,2516.621891013114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
35,kapitány,szorgalmas,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.135933004087,None,2520.135933004087,None,2520.135933004087,None,None,2520.135933004087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.155407052953,None,j,2521.155407052953,None,2521.155407052953,None,2521.155407052953,None,2523.169961895328,None,None,2523.169961895328,None,2525.1707238638774,None,j,1.4659163714386523,2525.1707238638774,None,,,,,,,,,,,,,,1.955036705126986,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
6,ásványvíz,mocskos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.6584882047027,None,2526.6584882047027,None,2526.6584882047027,None,None,2526.6584882047027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.687334155198,None,j,2527.687334155198,None,2527.687334155198,None,2527.687334155198,None,2529.710564242443,None,None,2529.710564242443,None,2531.7266383566894,None,j,1.3456621910445392,2531.7266383566894,None,,,,,,,,,,,,,,1.5970673232804984,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
79,szemüveg,kényelmes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.117331020301,None,2533.117331020301,None,2533.117331020301,None,None,2533.117331020301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.1369142327458,None,j,2534.1369142327458,None,2534.1369142327458,None,2534.1369142327458,None,2536.1495103498455,None,None,2536.1495103498455,None,2538.1529631556477,None,j,1.9286915662232786,2538.1529631556477,None,,,,,,,,,,,,,,1.4035733523778617,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
58,mutatvány,szánalmas,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.1211318436544,None,2540.1211318436544,None,2540.1211318436544,None,None,2540.1211318436544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.1589096200187,None,2,2541.1589096200187,None,2541.1589096200187,None,2541.1589096200187,None,2543.169305047486,None,None,2543.169305047486,None,2545.168923441088,None,2,1.54544628970325,2545.168923441088,None,,,,,,,,,,,,,,1.3006015508435667,,,,,,,,,,,,,,,,,726775,13,2022_Apr_28_1201,encoding_smst,2021.1.2,51.96534945408266,
