itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.rt,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.rt,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,confid_break_gombok.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
97,világítás,hangulatos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3996.180487047881,None,3996.180487047881,None,3996.180487047881,None,None,3996.180487047881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997.2036367799155,None,j,1.4031250505940989,3997.2036367799155,None,3997.2036367799155,None,3997.2036367799155,None,3999.220131294336,None,None,3999.220131294336,None,4001.232153231511,None,4,0.46260868094395846,4001.232153231511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
70,pénztárca,ismeretlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,4001.725796268671,None,4001.725796268671,None,4001.725796268671,None,None,4001.725796268671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002.745648093056,None,2,1.3749270691769198,4002.745648093056,None,4002.745648093056,None,4002.745648093056,None,4004.7514244075865,None,None,4004.7514244075865,None,4006.7530851796037,None,j,0.6544704625848681,4006.7530851796037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
92,házastárs,eszméletlen,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,4007.442133600707,None,4007.442133600707,None,4007.442133600707,None,None,4007.442133600707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008.4718586216914,None,j,1.6636566468514502,4008.4718586216914,None,4008.4718586216914,None,4008.4718586216914,None,4010.4836998643586,None,None,4010.4836998643586,None,4012.493067987147,None,j,0.5045347785344347,4012.493067987147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
74,zűrzavar,érzelmi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.028966788319,None,4013.028966788319,None,4013.028966788319,None,None,4013.028966788319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014.0624705322552,None,j,1.5910653572063893,4014.0624705322552,None,4014.0624705322552,None,4014.0624705322552,None,4016.0690688355826,None,None,4016.0690688355826,None,4018.0669552388135,None,j,0.3864999135257676,4018.0669552388135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
26,folyadék,optimális,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.498267385643,None,4018.498267385643,None,4018.498267385643,None,None,4018.498267385643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019.5281469764886,None,None,,4019.5281469764886,None,4019.5281469764886,None,4019.5281469764886,None,4021.5499099326553,None,j,4021.5499099326553,None,4023.5603404521244,None,4,1.596330999978818,4023.5603404521244,None,,,,,,,0.19847532408311963,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
116,hazugság,kisebbik,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,4025.1880196132697,None,4025.1880196132697,None,4025.1880196132697,None,None,4025.1880196132697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.2094905348495,None,j,1.189848950598389,4026.2094905348495,None,4026.2094905348495,None,4026.2094905348495,None,4028.22599344654,None,None,4028.22599344654,None,4030.2334283561213,None,j,0.5888948463834822,4030.2334283561213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
46,ügyintézés,zökkenőmentes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,4030.859144758433,None,4030.859144758433,None,4030.859144758433,None,None,4030.859144758433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031.9015165275196,None,j,1.2928015794605017,4031.9015165275196,None,4031.9015165275196,None,4031.9015165275196,None,4033.912150755874,None,None,4033.912150755874,None,4035.925690091215,None,j,0.5645222387975082,4035.925690091215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
20,díszlet,császári,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,4036.5300960511668,None,4036.5300960511668,None,4036.5300960511668,None,None,4036.5300960511668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037.5632041953504,None,j,1.4159975891234353,4037.5632041953504,None,4037.5632041953504,None,4037.5632041953504,None,4039.5787261941005,None,None,4039.5787261941005,None,4041.584879758884,None,2,0.6381908531766385,4041.584879758884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
18,diáklány,feltörekvő,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,4042.256098516751,None,4042.256098516751,None,4042.256098516751,None,None,4042.256098516751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043.2684722016566,None,j,1.6097748564789072,4043.2684722016566,None,4043.2684722016566,None,4043.2684722016566,None,4045.280098539195,None,None,4045.280098539195,None,4047.2900140326237,None,j,0.8544638070743531,4047.2900140326237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
78,dulakodás,szándékos,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.184377733036,None,4048.184377733036,None,4048.184377733036,None,None,4048.184377733036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049.203296850319,None,j,1.526884603081271,4049.203296850319,None,4049.203296850319,None,4049.203296850319,None,4051.230016931193,None,None,4051.230016931193,None,4053.235050252406,None,j,0.41098106221761554,4053.235050252406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
42,kirándulás,tegnapi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,4053.679238669807,None,4053.679238669807,None,4053.679238669807,None,None,4053.679238669807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054.715946086566,None,j,1.4940526322461665,4054.715946086566,None,4054.715946086566,None,4054.715946086566,None,4056.724625331117,None,None,4056.724625331117,None,4058.7369601402897,None,4,0.5868857476161793,4058.7369601402897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
33,iránytű,előnyös,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,4059.3579800409498,None,4059.3579800409498,None,4059.3579800409498,None,None,4059.3579800409498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060.3739825439407,None,j,1.5458901800448075,4060.3739825439407,None,4060.3739825439407,None,4060.3739825439407,None,4062.3842737325467,None,None,4062.3842737325467,None,4064.3833954515867,None,4,0.41536997887305915,4064.3833954515867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
54,mellény,sportos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,4064.822599997744,None,4064.822599997744,None,4064.822599997744,None,None,4064.822599997744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4065.83493418491,None,2,1.2148886660579592,4065.83493418491,None,4065.83493418491,None,4065.83493418491,None,4067.8462451623054,None,None,4067.8462451623054,None,4069.857233004528,None,4,1.307593647041358,4069.857233004528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
24,fejedelem,pártatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,4071.202192156925,None,4071.202192156925,None,4071.202192156925,None,None,4071.202192156925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072.22266754834,None,j,1.8921001986600459,4072.22266754834,None,4072.22266754834,None,4072.22266754834,None,4074.231379759498,None,None,4074.231379759498,None,4076.23339134641,None,4,0.6123366130050272,4076.23339134641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
40,engedmény,felelőtlen,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,4076.8725662225625,None,4076.8725662225625,None,4076.8725662225625,None,None,4076.8725662225625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4077.889786003041,None,j,1.5532153045060113,4077.889786003041,None,4077.889786003041,None,4077.889786003041,None,4079.9009417884517,None,None,4079.9009417884517,None,4081.9001375269145,None,j,0.6079044663347304,4081.9001375269145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
10,barlang,korlátlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,4082.5393786473433,None,4082.5393786473433,None,4082.5393786473433,None,None,4082.5393786473433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083.5572960142745,None,j,1.3103637775639072,4083.5572960142745,None,4083.5572960142745,None,4083.5572960142745,None,4085.57285906584,None,None,4085.57285906584,None,4087.5824840796413,None,j,0.5593660701997578,4087.5824840796413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
21,díszterem,egyszeri,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,4088.1778008890105,None,4088.1778008890105,None,4088.1778008890105,None,None,4088.1778008890105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4089.1990954701323,None,j,1.178537973202765,4089.1990954701323,None,4089.1990954701323,None,4089.1990954701323,None,4091.210060919868,None,None,4091.210060919868,None,4093.2162682887865,None,j,0.3172080867225304,4093.2162682887865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
99,zeneszerző,nagyszerű,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,4093.5618028023746,None,4093.5618028023746,None,4093.5618028023746,None,None,4093.5618028023746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4094.595882218331,None,2,1.4146176554495469,4094.595882218331,None,4094.595882218331,None,4094.595882218331,None,4096.610845650197,None,None,4096.610845650197,None,4098.626734014018,None,4,0.7177800888894126,4098.626734014018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
72,professzor,közgazdasági,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.375088170287,None,4099.375088170287,None,4099.375088170287,None,None,4099.375088170287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.393348887796,None,2,1.3023933155927807,4100.393348887796,None,4100.393348887796,None,4100.393348887796,None,4102.411124125007,None,None,4102.411124125007,None,4104.419619565015,None,j,0.5178287302842364,4104.419619565015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
39,készpénz,szerény,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,4104.959737784695,None,4104.959737784695,None,4104.959737784695,None,None,4104.959737784695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105.972217833623,None,j,1.2850021708291024,4105.972217833623,None,4105.972217833623,None,4105.972217833623,None,4107.985718604294,None,None,4107.985718604294,None,4109.986728440737,None,j,0.5265947454608977,4109.986728440737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
30,háziorvos,szomszédos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4110.551305727684,None,4110.551305727684,None,4110.551305727684,None,None,4110.551305727684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111.570532118902,None,j,1.8947816925356165,4111.570532118902,None,4111.570532118902,None,4111.570532118902,None,4113.592394285952,None,None,4113.592394285952,None,4115.599975679419,None,j,0.5425574396504089,4115.599975679419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
38,korosztály,szerencsés,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,4116.181537004188,None,4116.181537004188,None,4116.181537004188,None,None,4116.181537004188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117.201304856804,None,j,1.8498742914525792,4117.201304856804,None,4117.201304856804,None,4117.201304856804,None,4119.209526611608,None,None,4119.209526611608,None,4121.216050584568,None,j,0.9331206467468292,4121.216050584568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
92,újságcikk,botrányos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,4122.180187860155,None,4122.180187860155,None,4122.180187860155,None,None,4122.180187860155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4123.198060442228,None,2,1.6662295995047316,4123.198060442228,None,4123.198060442228,None,4123.198060442228,None,4125.2090980452485,None,None,4125.2090980452485,None,4127.2152901748195,None,j,0.5218428847147152,4127.2152901748195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
8,publicista,hiteles,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,4127.775997924968,None,4127.775997924968,None,4127.775997924968,None,None,4127.775997924968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128.796015515458,None,j,1.4579886868596077,4128.796015515458,None,4128.796015515458,None,4128.796015515458,None,4130.801623264793,None,None,4130.801623264793,None,4132.802180587547,None,j,0.5768430527532473,4132.802180587547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993115,37,2022_May_07_1649,encoding_smst,2021.1.2,53.233137468909696,
